veteran_status_persons,total,population,start_date,end_date,question,household_type,count
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q25a,unknown_household_type,0
Data Not Collected,18,all_persons,2021-05-01,2021-05-31,Q25a,without_children,14
Data Not Collected,18,all_persons,2021-05-01,2021-05-31,Q25a,with_children_and_adults,4
Data Not Collected,18,all_persons,2021-05-01,2021-05-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,18,all_persons,2021-06-01,2021-06-30,Q25a,without_children,18
Chronically Homeless Veteran,18,all_persons,2021-06-01,2021-06-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,18,all_persons,2021-06-01,2021-06-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,37,all_persons,2021-06-01,2021-06-30,Q25a,without_children,36
Non-Chronically Homeless Veteran,37,all_persons,2021-06-01,2021-06-30,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,37,all_persons,2021-06-01,2021-06-30,Q25a,unknown_household_type,0
Not a Veteran,834,all_persons,2021-06-01,2021-06-30,Q25a,without_children,688
Not a Veteran,834,all_persons,2021-06-01,2021-06-30,Q25a,with_children_and_adults,143
Not a Veteran,834,all_persons,2021-06-01,2021-06-30,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q25a,unknown_household_type,0
Data Not Collected,17,all_persons,2021-06-01,2021-06-30,Q25a,without_children,13
Data Not Collected,17,all_persons,2021-06-01,2021-06-30,Q25a,with_children_and_adults,4
Data Not Collected,17,all_persons,2021-06-01,2021-06-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,19,all_persons,2021-07-01,2021-07-31,Q25a,without_children,19
Chronically Homeless Veteran,19,all_persons,2021-07-01,2021-07-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,19,all_persons,2021-07-01,2021-07-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,36,all_persons,2021-07-01,2021-07-31,Q25a,without_children,36
Non-Chronically Homeless Veteran,36,all_persons,2021-07-01,2021-07-31,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,36,all_persons,2021-07-01,2021-07-31,Q25a,unknown_household_type,0
Not a Veteran,849,all_persons,2021-07-01,2021-07-31,Q25a,without_children,681
Not a Veteran,849,all_persons,2021-07-01,2021-07-31,Q25a,with_children_and_adults,165
Not a Veteran,849,all_persons,2021-07-01,2021-07-31,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_persons,2021-07-01,2021-07-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2021-07-01,2021-07-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-07-01,2021-07-31,Q25a,unknown_household_type,0
Data Not Collected,17,all_persons,2021-07-01,2021-07-31,Q25a,without_children,14
Data Not Collected,17,all_persons,2021-07-01,2021-07-31,Q25a,with_children_and_adults,3
Data Not Collected,17,all_persons,2021-07-01,2021-07-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,18,all_persons,2021-08-01,2021-08-31,Q25a,without_children,18
Chronically Homeless Veteran,18,all_persons,2021-08-01,2021-08-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,18,all_persons,2021-08-01,2021-08-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,49,all_persons,2021-08-01,2021-08-31,Q25a,without_children,48
Non-Chronically Homeless Veteran,49,all_persons,2021-08-01,2021-08-31,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,49,all_persons,2021-08-01,2021-08-31,Q25a,unknown_household_type,0
Not a Veteran,960,all_persons,2021-08-01,2021-08-31,Q25a,without_children,768
Not a Veteran,960,all_persons,2021-08-01,2021-08-31,Q25a,with_children_and_adults,189
Not a Veteran,960,all_persons,2021-08-01,2021-08-31,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q25a,unknown_household_type,0
Data Not Collected,17,all_persons,2021-08-01,2021-08-31,Q25a,without_children,14
Data Not Collected,17,all_persons,2021-08-01,2021-08-31,Q25a,with_children_and_adults,3
Data Not Collected,17,all_persons,2021-08-01,2021-08-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,19,all_persons,2021-09-01,2021-09-30,Q25a,without_children,19
Chronically Homeless Veteran,19,all_persons,2021-09-01,2021-09-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,19,all_persons,2021-09-01,2021-09-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,57,all_persons,2021-09-01,2021-09-30,Q25a,without_children,52
Non-Chronically Homeless Veteran,57,all_persons,2021-09-01,2021-09-30,Q25a,with_children_and_adults,5
Non-Chronically Homeless Veteran,57,all_persons,2021-09-01,2021-09-30,Q25a,unknown_household_type,0
Not a Veteran,999,all_persons,2021-09-01,2021-09-30,Q25a,without_children,800
Not a Veteran,999,all_persons,2021-09-01,2021-09-30,Q25a,with_children_and_adults,196
Not a Veteran,999,all_persons,2021-09-01,2021-09-30,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_persons,2021-09-01,2021-09-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2021-09-01,2021-09-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-09-01,2021-09-30,Q25a,unknown_household_type,0
Data Not Collected,17,all_persons,2021-09-01,2021-09-30,Q25a,without_children,14
Data Not Collected,17,all_persons,2021-09-01,2021-09-30,Q25a,with_children_and_adults,3
Data Not Collected,17,all_persons,2021-09-01,2021-09-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,19,all_persons,2021-10-01,2021-10-31,Q25a,without_children,19
Chronically Homeless Veteran,19,all_persons,2021-10-01,2021-10-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,19,all_persons,2021-10-01,2021-10-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,51,all_persons,2021-10-01,2021-10-31,Q25a,without_children,49
Non-Chronically Homeless Veteran,51,all_persons,2021-10-01,2021-10-31,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,51,all_persons,2021-10-01,2021-10-31,Q25a,unknown_household_type,0
Not a Veteran,1050,all_persons,2021-10-01,2021-10-31,Q25a,without_children,844
Not a Veteran,1050,all_persons,2021-10-01,2021-10-31,Q25a,with_children_and_adults,201
Not a Veteran,1050,all_persons,2021-10-01,2021-10-31,Q25a,unknown_household_type,5
Client Doesn't Know/Client Refused,0,all_persons,2021-10-01,2021-10-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2021-10-01,2021-10-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2021-10-01,2021-10-31,Q25a,unknown_household_type,0
Data Not Collected,21,all_persons,2021-10-01,2021-10-31,Q25a,without_children,17
Data Not Collected,21,all_persons,2021-10-01,2021-10-31,Q25a,with_children_and_adults,4
Data Not Collected,21,all_persons,2021-10-01,2021-10-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,21,all_persons,2021-11-01,2021-11-30,Q25a,without_children,21
Chronically Homeless Veteran,21,all_persons,2021-11-01,2021-11-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,21,all_persons,2021-11-01,2021-11-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,53,all_persons,2021-11-01,2021-11-30,Q25a,without_children,49
Non-Chronically Homeless Veteran,53,all_persons,2021-11-01,2021-11-30,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,53,all_persons,2021-11-01,2021-11-30,Q25a,unknown_household_type,0
Not a Veteran,1104,all_persons,2021-11-01,2021-11-30,Q25a,without_children,887
Not a Veteran,1104,all_persons,2021-11-01,2021-11-30,Q25a,with_children_and_adults,212
Not a Veteran,1104,all_persons,2021-11-01,2021-11-30,Q25a,unknown_household_type,5
Client Doesn't Know/Client Refused,1,all_persons,2021-11-01,2021-11-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2021-11-01,2021-11-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-11-01,2021-11-30,Q25a,unknown_household_type,0
Data Not Collected,24,all_persons,2021-11-01,2021-11-30,Q25a,without_children,20
Data Not Collected,24,all_persons,2021-11-01,2021-11-30,Q25a,with_children_and_adults,4
Data Not Collected,24,all_persons,2021-11-01,2021-11-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,21,all_persons,2021-12-01,2021-12-31,Q25a,without_children,21
Chronically Homeless Veteran,21,all_persons,2021-12-01,2021-12-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,21,all_persons,2021-12-01,2021-12-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,55,all_persons,2021-12-01,2021-12-31,Q25a,without_children,50
Non-Chronically Homeless Veteran,55,all_persons,2021-12-01,2021-12-31,Q25a,with_children_and_adults,5
Non-Chronically Homeless Veteran,55,all_persons,2021-12-01,2021-12-31,Q25a,unknown_household_type,0
Not a Veteran,1192,all_persons,2021-12-01,2021-12-31,Q25a,without_children,952
Not a Veteran,1192,all_persons,2021-12-01,2021-12-31,Q25a,with_children_and_adults,235
Not a Veteran,1192,all_persons,2021-12-01,2021-12-31,Q25a,unknown_household_type,5
Client Doesn't Know/Client Refused,2,all_persons,2021-12-01,2021-12-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2021-12-01,2021-12-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2021-12-01,2021-12-31,Q25a,unknown_household_type,0
Data Not Collected,24,all_persons,2021-12-01,2021-12-31,Q25a,without_children,17
Data Not Collected,24,all_persons,2021-12-01,2021-12-31,Q25a,with_children_and_adults,7
Data Not Collected,24,all_persons,2021-12-01,2021-12-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,23,all_persons,2022-01-01,2022-01-31,Q25a,without_children,23
Chronically Homeless Veteran,23,all_persons,2022-01-01,2022-01-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,23,all_persons,2022-01-01,2022-01-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,57,all_persons,2022-01-01,2022-01-31,Q25a,without_children,53
Non-Chronically Homeless Veteran,57,all_persons,2022-01-01,2022-01-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,57,all_persons,2022-01-01,2022-01-31,Q25a,unknown_household_type,0
Not a Veteran,1189,all_persons,2022-01-01,2022-01-31,Q25a,without_children,953
Not a Veteran,1189,all_persons,2022-01-01,2022-01-31,Q25a,with_children_and_adults,231
Not a Veteran,1189,all_persons,2022-01-01,2022-01-31,Q25a,unknown_household_type,5
Client Doesn't Know/Client Refused,2,all_persons,2022-01-01,2022-01-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2022-01-01,2022-01-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2022-01-01,2022-01-31,Q25a,unknown_household_type,0
Data Not Collected,22,all_persons,2022-01-01,2022-01-31,Q25a,without_children,18
Data Not Collected,22,all_persons,2022-01-01,2022-01-31,Q25a,with_children_and_adults,4
Data Not Collected,22,all_persons,2022-01-01,2022-01-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,25,all_persons,2022-02-01,2022-02-28,Q25a,without_children,25
Chronically Homeless Veteran,25,all_persons,2022-02-01,2022-02-28,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,25,all_persons,2022-02-01,2022-02-28,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,49,all_persons,2022-02-01,2022-02-28,Q25a,without_children,45
Non-Chronically Homeless Veteran,49,all_persons,2022-02-01,2022-02-28,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,49,all_persons,2022-02-01,2022-02-28,Q25a,unknown_household_type,0
Not a Veteran,1219,all_persons,2022-02-01,2022-02-28,Q25a,without_children,970
Not a Veteran,1219,all_persons,2022-02-01,2022-02-28,Q25a,with_children_and_adults,243
Not a Veteran,1219,all_persons,2022-02-01,2022-02-28,Q25a,unknown_household_type,6
Client Doesn't Know/Client Refused,3,all_persons,2022-02-01,2022-02-28,Q25a,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2022-02-01,2022-02-28,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2022-02-01,2022-02-28,Q25a,unknown_household_type,0
Data Not Collected,23,all_persons,2022-02-01,2022-02-28,Q25a,without_children,19
Data Not Collected,23,all_persons,2022-02-01,2022-02-28,Q25a,with_children_and_adults,4
Data Not Collected,23,all_persons,2022-02-01,2022-02-28,Q25a,unknown_household_type,0
Chronically Homeless Veteran,24,all_persons,2022-03-01,2022-03-31,Q25a,without_children,24
Chronically Homeless Veteran,24,all_persons,2022-03-01,2022-03-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,24,all_persons,2022-03-01,2022-03-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,59,all_persons,2022-03-01,2022-03-31,Q25a,without_children,54
Non-Chronically Homeless Veteran,59,all_persons,2022-03-01,2022-03-31,Q25a,with_children_and_adults,5
Non-Chronically Homeless Veteran,59,all_persons,2022-03-01,2022-03-31,Q25a,unknown_household_type,0
Not a Veteran,1306,all_persons,2022-03-01,2022-03-31,Q25a,without_children,1024
Not a Veteran,1306,all_persons,2022-03-01,2022-03-31,Q25a,with_children_and_adults,274
Not a Veteran,1306,all_persons,2022-03-01,2022-03-31,Q25a,unknown_household_type,8
Client Doesn't Know/Client Refused,4,all_persons,2022-03-01,2022-03-31,Q25a,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2022-03-01,2022-03-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2022-03-01,2022-03-31,Q25a,unknown_household_type,0
Data Not Collected,24,all_persons,2022-03-01,2022-03-31,Q25a,without_children,19
Data Not Collected,24,all_persons,2022-03-01,2022-03-31,Q25a,with_children_and_adults,4
Data Not Collected,24,all_persons,2022-03-01,2022-03-31,Q25a,unknown_household_type,1
Chronically Homeless Veteran,24,all_persons,2022-04-01,2022-04-30,Q25a,without_children,24
Chronically Homeless Veteran,24,all_persons,2022-04-01,2022-04-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,24,all_persons,2022-04-01,2022-04-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,55,all_persons,2022-04-01,2022-04-30,Q25a,without_children,53
Non-Chronically Homeless Veteran,55,all_persons,2022-04-01,2022-04-30,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,55,all_persons,2022-04-01,2022-04-30,Q25a,unknown_household_type,0
Not a Veteran,1327,all_persons,2022-04-01,2022-04-30,Q25a,without_children,1040
Not a Veteran,1327,all_persons,2022-04-01,2022-04-30,Q25a,with_children_and_adults,282
Not a Veteran,1327,all_persons,2022-04-01,2022-04-30,Q25a,unknown_household_type,5
Client Doesn't Know/Client Refused,4,all_persons,2022-04-01,2022-04-30,Q25a,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2022-04-01,2022-04-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2022-04-01,2022-04-30,Q25a,unknown_household_type,0
Data Not Collected,22,all_persons,2022-04-01,2022-04-30,Q25a,without_children,18
Data Not Collected,22,all_persons,2022-04-01,2022-04-30,Q25a,with_children_and_adults,4
Data Not Collected,22,all_persons,2022-04-01,2022-04-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,24,all_persons,2022-05-01,2022-05-31,Q25a,without_children,24
Chronically Homeless Veteran,24,all_persons,2022-05-01,2022-05-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,24,all_persons,2022-05-01,2022-05-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,60,all_persons,2022-05-01,2022-05-31,Q25a,without_children,56
Non-Chronically Homeless Veteran,60,all_persons,2022-05-01,2022-05-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,60,all_persons,2022-05-01,2022-05-31,Q25a,unknown_household_type,0
Not a Veteran,1320,all_persons,2022-05-01,2022-05-31,Q25a,without_children,1014
Not a Veteran,1320,all_persons,2022-05-01,2022-05-31,Q25a,with_children_and_adults,301
Not a Veteran,1320,all_persons,2022-05-01,2022-05-31,Q25a,unknown_household_type,5
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q25a,without_children,5
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q25a,unknown_household_type,0
Data Not Collected,24,all_persons,2022-05-01,2022-05-31,Q25a,without_children,19
Data Not Collected,24,all_persons,2022-05-01,2022-05-31,Q25a,with_children_and_adults,5
Data Not Collected,24,all_persons,2022-05-01,2022-05-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,21,all_persons,2022-06-01,2022-06-30,Q25a,without_children,21
Chronically Homeless Veteran,21,all_persons,2022-06-01,2022-06-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,21,all_persons,2022-06-01,2022-06-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,67,all_persons,2022-06-01,2022-06-30,Q25a,without_children,60
Non-Chronically Homeless Veteran,67,all_persons,2022-06-01,2022-06-30,Q25a,with_children_and_adults,7
Non-Chronically Homeless Veteran,67,all_persons,2022-06-01,2022-06-30,Q25a,unknown_household_type,0
Not a Veteran,1365,all_persons,2022-06-01,2022-06-30,Q25a,without_children,1059
Not a Veteran,1365,all_persons,2022-06-01,2022-06-30,Q25a,with_children_and_adults,301
Not a Veteran,1365,all_persons,2022-06-01,2022-06-30,Q25a,unknown_household_type,5
Client Doesn't Know/Client Refused,5,all_persons,2022-06-01,2022-06-30,Q25a,without_children,5
Client Doesn't Know/Client Refused,5,all_persons,2022-06-01,2022-06-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2022-06-01,2022-06-30,Q25a,unknown_household_type,0
Data Not Collected,26,all_persons,2022-06-01,2022-06-30,Q25a,without_children,21
Data Not Collected,26,all_persons,2022-06-01,2022-06-30,Q25a,with_children_and_adults,5
Data Not Collected,26,all_persons,2022-06-01,2022-06-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,23,all_persons,2022-07-01,2022-07-31,Q25a,without_children,23
Chronically Homeless Veteran,23,all_persons,2022-07-01,2022-07-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,23,all_persons,2022-07-01,2022-07-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,65,all_persons,2022-07-01,2022-07-31,Q25a,without_children,59
Non-Chronically Homeless Veteran,65,all_persons,2022-07-01,2022-07-31,Q25a,with_children_and_adults,6
Non-Chronically Homeless Veteran,65,all_persons,2022-07-01,2022-07-31,Q25a,unknown_household_type,0
Not a Veteran,1320,all_persons,2022-07-01,2022-07-31,Q25a,without_children,1022
Not a Veteran,1320,all_persons,2022-07-01,2022-07-31,Q25a,with_children_and_adults,292
Not a Veteran,1320,all_persons,2022-07-01,2022-07-31,Q25a,unknown_household_type,6
Client Doesn't Know/Client Refused,5,all_persons,2022-07-01,2022-07-31,Q25a,without_children,5
Client Doesn't Know/Client Refused,5,all_persons,2022-07-01,2022-07-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2022-07-01,2022-07-31,Q25a,unknown_household_type,0
Data Not Collected,29,all_persons,2022-07-01,2022-07-31,Q25a,without_children,24
Data Not Collected,29,all_persons,2022-07-01,2022-07-31,Q25a,with_children_and_adults,5
Data Not Collected,29,all_persons,2022-07-01,2022-07-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,21,all_persons,2022-08-01,2022-08-31,Q25a,without_children,21
Chronically Homeless Veteran,21,all_persons,2022-08-01,2022-08-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,21,all_persons,2022-08-01,2022-08-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,72,all_persons,2022-08-01,2022-08-31,Q25a,without_children,63
Non-Chronically Homeless Veteran,72,all_persons,2022-08-01,2022-08-31,Q25a,with_children_and_adults,9
Non-Chronically Homeless Veteran,72,all_persons,2022-08-01,2022-08-31,Q25a,unknown_household_type,0
Not a Veteran,1355,all_persons,2022-08-01,2022-08-31,Q25a,without_children,1031
Not a Veteran,1355,all_persons,2022-08-01,2022-08-31,Q25a,with_children_and_adults,316
Not a Veteran,1355,all_persons,2022-08-01,2022-08-31,Q25a,unknown_household_type,8
Client Doesn't Know/Client Refused,5,all_persons,2022-08-01,2022-08-31,Q25a,without_children,5
Client Doesn't Know/Client Refused,5,all_persons,2022-08-01,2022-08-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2022-08-01,2022-08-31,Q25a,unknown_household_type,0
Data Not Collected,30,all_persons,2022-08-01,2022-08-31,Q25a,without_children,25
Data Not Collected,30,all_persons,2022-08-01,2022-08-31,Q25a,with_children_and_adults,5
Data Not Collected,30,all_persons,2022-08-01,2022-08-31,Q25a,unknown_household_type,0
