time_from_start_to_housing,total,population,start_date,end_date,question,household_type,count
15 to 21 days,0,all_persons,2015-06-01,2015-06-30,Q22c,without_children,0
15 to 21 days,0,all_persons,2015-06-01,2015-06-30,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2015-06-01,2015-06-30,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2015-06-01,2015-06-30,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2015-06-01,2015-06-30,Q22c,without_children,0
22 to 30 days,0,all_persons,2015-06-01,2015-06-30,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2015-06-01,2015-06-30,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2015-06-01,2015-06-30,Q22c,unknown_household_type,0
31 to 60 days,10,all_persons,2015-06-01,2015-06-30,Q22c,without_children,3
31 to 60 days,10,all_persons,2015-06-01,2015-06-30,Q22c,with_children_and_adults,7
31 to 60 days,10,all_persons,2015-06-01,2015-06-30,Q22c,with_only_children,0
31 to 60 days,10,all_persons,2015-06-01,2015-06-30,Q22c,unknown_household_type,0
61 to 180 days,1,all_persons,2015-06-01,2015-06-30,Q22c,without_children,1
61 to 180 days,1,all_persons,2015-06-01,2015-06-30,Q22c,with_children_and_adults,0
61 to 180 days,1,all_persons,2015-06-01,2015-06-30,Q22c,with_only_children,0
61 to 180 days,1,all_persons,2015-06-01,2015-06-30,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2015-06-01,2015-06-30,Q22c,without_children,0
181 to 365 days,0,all_persons,2015-06-01,2015-06-30,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2015-06-01,2015-06-30,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2015-06-01,2015-06-30,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-06-01,2015-06-30,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-06-01,2015-06-30,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-06-01,2015-06-30,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-06-01,2015-06-30,Q22c,unknown_household_type,0
Total (persons moved into housing),11,all_persons,2015-06-01,2015-06-30,Q22c,without_children,4
Total (persons moved into housing),11,all_persons,2015-06-01,2015-06-30,Q22c,with_children_and_adults,7
Total (persons moved into housing),11,all_persons,2015-06-01,2015-06-30,Q22c,with_only_children,0
Total (persons moved into housing),11,all_persons,2015-06-01,2015-06-30,Q22c,unknown_household_type,0
Average length of time to housing,50,all_persons,2015-06-01,2015-06-30,Q22c,without_children,56
Average length of time to housing,50,all_persons,2015-06-01,2015-06-30,Q22c,with_children_and_adults,47
Average length of time to housing,50,all_persons,2015-06-01,2015-06-30,Q22c,with_only_children,0
Average length of time to housing,50,all_persons,2015-06-01,2015-06-30,Q22c,unknown_household_type,0
Persons who were exited without move-in,4,all_persons,2015-06-01,2015-06-30,Q22c,without_children,4
Persons who were exited without move-in,4,all_persons,2015-06-01,2015-06-30,Q22c,with_children_and_adults,0
Persons who were exited without move-in,4,all_persons,2015-06-01,2015-06-30,Q22c,with_only_children,0
Persons who were exited without move-in,4,all_persons,2015-06-01,2015-06-30,Q22c,unknown_household_type,0
7 days or less,11,all_persons,2015-07-01,2015-07-31,Q22c,without_children,5
7 days or less,11,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,6
7 days or less,11,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
7 days or less,11,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
8 to 14 days,9,all_persons,2015-07-01,2015-07-31,Q22c,without_children,1
8 to 14 days,9,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,8
8 to 14 days,9,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
8 to 14 days,9,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22c,without_children,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2015-07-01,2015-07-31,Q22c,without_children,0
22 to 30 days,0,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
31 to 60 days,3,all_persons,2015-07-01,2015-07-31,Q22c,without_children,0
31 to 60 days,3,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,3
31 to 60 days,3,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
31 to 60 days,3,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
61 to 180 days,4,all_persons,2015-07-01,2015-07-31,Q22c,without_children,0
61 to 180 days,4,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,4
61 to 180 days,4,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
61 to 180 days,4,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2015-07-01,2015-07-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-07-01,2015-07-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
Total (persons moved into housing),27,all_persons,2015-07-01,2015-07-31,Q22c,without_children,6
Total (persons moved into housing),27,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,21
Total (persons moved into housing),27,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
Total (persons moved into housing),27,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
Average length of time to housing,21,all_persons,2015-07-01,2015-07-31,Q22c,without_children,2
Average length of time to housing,21,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,26
Average length of time to housing,21,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
Average length of time to housing,21,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,2,all_persons,2015-07-01,2015-07-31,Q22c,without_children,0
Persons who were exited without move-in,2,all_persons,2015-07-01,2015-07-31,Q22c,with_children_and_adults,2
Persons who were exited without move-in,2,all_persons,2015-07-01,2015-07-31,Q22c,with_only_children,0
Persons who were exited without move-in,2,all_persons,2015-07-01,2015-07-31,Q22c,unknown_household_type,0
7 days or less,32,all_persons,2015-08-01,2015-08-31,Q22c,without_children,7
7 days or less,32,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,25
7 days or less,32,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
7 days or less,32,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
8 to 14 days,10,all_persons,2015-08-01,2015-08-31,Q22c,without_children,0
8 to 14 days,10,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,10
8 to 14 days,10,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
8 to 14 days,10,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22c,without_children,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2015-08-01,2015-08-31,Q22c,without_children,0
22 to 30 days,0,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
31 to 60 days,2,all_persons,2015-08-01,2015-08-31,Q22c,without_children,2
31 to 60 days,2,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,0
31 to 60 days,2,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
31 to 60 days,2,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
61 to 180 days,4,all_persons,2015-08-01,2015-08-31,Q22c,without_children,0
61 to 180 days,4,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,4
61 to 180 days,4,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
61 to 180 days,4,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2015-08-01,2015-08-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-08-01,2015-08-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
Total (persons moved into housing),48,all_persons,2015-08-01,2015-08-31,Q22c,without_children,9
Total (persons moved into housing),48,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,39
Total (persons moved into housing),48,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
Total (persons moved into housing),48,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
Average length of time to housing,15,all_persons,2015-08-01,2015-08-31,Q22c,without_children,8
Average length of time to housing,15,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,17
Average length of time to housing,15,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
Average length of time to housing,15,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,0,all_persons,2015-08-01,2015-08-31,Q22c,without_children,0
Persons who were exited without move-in,0,all_persons,2015-08-01,2015-08-31,Q22c,with_children_and_adults,0
Persons who were exited without move-in,0,all_persons,2015-08-01,2015-08-31,Q22c,with_only_children,0
Persons who were exited without move-in,0,all_persons,2015-08-01,2015-08-31,Q22c,unknown_household_type,0
7 days or less,13,all_persons,2015-09-01,2015-09-30,Q22c,without_children,4
7 days or less,13,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,9
7 days or less,13,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
7 days or less,13,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
8 to 14 days,0,all_persons,2015-09-01,2015-09-30,Q22c,without_children,0
8 to 14 days,0,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,0
8 to 14 days,0,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
8 to 14 days,0,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
15 to 21 days,4,all_persons,2015-09-01,2015-09-30,Q22c,without_children,0
15 to 21 days,4,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,4
15 to 21 days,4,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
15 to 21 days,4,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2015-09-01,2015-09-30,Q22c,without_children,0
22 to 30 days,0,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
31 to 60 days,0,all_persons,2015-09-01,2015-09-30,Q22c,without_children,0
31 to 60 days,0,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,0
31 to 60 days,0,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
31 to 60 days,0,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2015-09-01,2015-09-30,Q22c,without_children,0
61 to 180 days,0,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
181 to 365 days,3,all_persons,2015-09-01,2015-09-30,Q22c,without_children,0
181 to 365 days,3,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,3
181 to 365 days,3,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
181 to 365 days,3,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-09-01,2015-09-30,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
Total (persons moved into housing),20,all_persons,2015-09-01,2015-09-30,Q22c,without_children,4
Total (persons moved into housing),20,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,16
Total (persons moved into housing),20,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
Total (persons moved into housing),20,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
Average length of time to housing,55,all_persons,2015-09-01,2015-09-30,Q22c,without_children,0
Average length of time to housing,55,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,68
Average length of time to housing,55,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
Average length of time to housing,55,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
Persons who were exited without move-in,0,all_persons,2015-09-01,2015-09-30,Q22c,without_children,0
Persons who were exited without move-in,0,all_persons,2015-09-01,2015-09-30,Q22c,with_children_and_adults,0
Persons who were exited without move-in,0,all_persons,2015-09-01,2015-09-30,Q22c,with_only_children,0
Persons who were exited without move-in,0,all_persons,2015-09-01,2015-09-30,Q22c,unknown_household_type,0
7 days or less,13,all_persons,2015-10-01,2015-10-31,Q22c,without_children,7
7 days or less,13,all_persons,2015-10-01,2015-10-31,Q22c,with_children_and_adults,6
7 days or less,13,all_persons,2015-10-01,2015-10-31,Q22c,with_only_children,0
7 days or less,13,all_persons,2015-10-01,2015-10-31,Q22c,unknown_household_type,0
8 to 14 days,0,all_persons,2015-10-01,2015-10-31,Q22c,without_children,0
8 to 14 days,0,all_persons,2015-10-01,2015-10-31,Q22c,with_children_and_adults,0
8 to 14 days,0,all_persons,2015-10-01,2015-10-31,Q22c,with_only_children,0
8 to 14 days,0,all_persons,2015-10-01,2015-10-31,Q22c,unknown_household_type,0
15 to 21 days,4,all_persons,2015-10-01,2015-10-31,Q22c,without_children,0
15 to 21 days,4,all_persons,2015-10-01,2015-10-31,Q22c,with_children_and_adults,4
15 to 21 days,4,all_persons,2015-10-01,2015-10-31,Q22c,with_only_children,0
15 to 21 days,4,all_persons,2015-10-01,2015-10-31,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2015-10-01,2015-10-31,Q22c,without_children,0
22 to 30 days,0,all_persons,2015-10-01,2015-10-31,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2015-10-01,2015-10-31,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2015-10-01,2015-10-31,Q22c,unknown_household_type,0
31 to 60 days,1,all_persons,2015-10-01,2015-10-31,Q22c,without_children,1
31 to 60 days,1,all_persons,2015-10-01,2015-10-31,Q22c,with_children_and_adults,0
31 to 60 days,1,all_persons,2015-10-01,2015-10-31,Q22c,with_only_children,0
31 to 60 days,1,all_persons,2015-10-01,2015-10-31,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2015-10-01,2015-10-31,Q22c,without_children,0
61 to 180 days,0,all_persons,2015-10-01,2015-10-31,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2015-10-01,2015-10-31,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2015-10-01,2015-10-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2015-10-01,2015-10-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2015-10-01,2015-10-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2015-10-01,2015-10-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2015-10-01,2015-10-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-10-01,2015-10-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-10-01,2015-10-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-10-01,2015-10-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2015-10-01,2015-10-31,Q22c,unknown_household_type,0
Total (persons moved into housing),18,all_persons,2015-10-01,2015-10-31,Q22c,without_children,8
Total (persons moved into housing),18,all_persons,2015-10-01,2015-10-31,Q22c,with_children_and_adults,10
Total (persons moved into housing),18,all_persons,2015-10-01,2015-10-31,Q22c,with_only_children,0
Total (persons moved into housing),18,all_persons,2015-10-01,2015-10-31,Q22c,unknown_household_type,0
Average length of time to housing,8,all_persons,2015-10-01,2015-10-31,Q22c,without_children,9
Average length of time to housing,8,all_persons,2015-10-01,2015-10-31,Q22c,with_children_and_adults,8
Average length of time to housing,8,all_persons,2015-10-01,2015-10-31,Q22c,with_only_children,0
Average length of time to housing,8,all_persons,2015-10-01,2015-10-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,2,all_persons,2015-10-01,2015-10-31,Q22c,without_children,0
