count_non_cash_benefits,population,start_date,end_date,question,status,count
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_entry,154
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,974
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_exit_for_leavers,32
No Sources,all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_entry,710
No Sources,all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
No Sources,all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_exit_for_leavers,90
1 + Source(s),all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_entry,416
1 + Source(s),all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,37
1 + Source(s),all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_exit_for_leavers,70
Client Doesn't Know/Client Refused,all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_entry,4
Client Doesn't Know/Client Refused,all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_entry,164
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,1034
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-12-01,2021-12-31,Q20b,benefit_at_exit_for_leavers,42
No Sources,all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_entry,708
No Sources,all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,26
No Sources,all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_exit_for_leavers,89
1 + Source(s),all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_entry,426
1 + Source(s),all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,35
1 + Source(s),all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_exit_for_leavers,62
Client Doesn't Know/Client Refused,all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_entry,4
Client Doesn't Know/Client Refused,all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_entry,155
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,1049
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-01-01,2022-01-31,Q20b,benefit_at_exit_for_leavers,31
No Sources,all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_entry,725
No Sources,all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,26
No Sources,all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_exit_for_leavers,73
1 + Source(s),all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_entry,426
1 + Source(s),all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,33
1 + Source(s),all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_exit_for_leavers,47
Client Doesn't Know/Client Refused,all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_entry,3
Client Doesn't Know/Client Refused,all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_entry,165
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,1109
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-02-01,2022-02-28,Q20b,benefit_at_exit_for_leavers,31
No Sources,all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_entry,762
No Sources,all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,25
No Sources,all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_exit_for_leavers,105
1 + Source(s),all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_entry,457
1 + Source(s),all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,30
1 + Source(s),all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_exit_for_leavers,61
Client Doesn't Know/Client Refused,all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_entry,6
Client Doesn't Know/Client Refused,all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_entry,192
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,1148
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-03-01,2022-03-31,Q20b,benefit_at_exit_for_leavers,47
No Sources,all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_entry,773
No Sources,all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,25
No Sources,all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_exit_for_leavers,99
1 + Source(s),all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_entry,453
1 + Source(s),all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,29
1 + Source(s),all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_exit_for_leavers,75
Client Doesn't Know/Client Refused,all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_entry,6
Client Doesn't Know/Client Refused,all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_entry,200
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,1153
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-04-01,2022-04-30,Q20b,benefit_at_exit_for_leavers,51
No Sources,all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_entry,745
No Sources,all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_exit_for_leavers,77
1 + Source(s),all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_entry,450
1 + Source(s),all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,29
1 + Source(s),all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_exit_for_leavers,63
Client Doesn't Know/Client Refused,all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_entry,7
Client Doesn't Know/Client Refused,all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_entry,231
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,1171
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-05-01,2022-05-31,Q20b,benefit_at_exit_for_leavers,69
No Sources,all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_entry,793
No Sources,all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_exit_for_leavers,90
1 + Source(s),all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_entry,465
1 + Source(s),all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,29
1 + Source(s),all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_exit_for_leavers,73
Client Doesn't Know/Client Refused,all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_entry,8
Client Doesn't Know/Client Refused,all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_entry,218
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,1212
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-06-01,2022-06-30,Q20b,benefit_at_exit_for_leavers,56
No Sources,all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_entry,777
No Sources,all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_exit_for_leavers,78
1 + Source(s),all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_entry,452
1 + Source(s),all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,29
1 + Source(s),all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_exit_for_leavers,41
Client Doesn't Know/Client Refused,all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_entry,8
Client Doesn't Know/Client Refused,all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_entry,205
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,1231
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-07-01,2022-07-31,Q20b,benefit_at_exit_for_leavers,40
No Sources,all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_entry,774
No Sources,all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_exit_for_leavers,69
1 + Source(s),all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_entry,457
1 + Source(s),all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,29
1 + Source(s),all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_exit_for_leavers,29
Client Doesn't Know/Client Refused,all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_entry,9
Client Doesn't Know/Client Refused,all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_entry,243
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,1262
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2022-08-01,2022-08-31,Q20b,benefit_at_exit_for_leavers,70
