length,total,population,start_date,end_date,question,status,count
30 days or less,381,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,224
30 days or less,381,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,157
31 to 60 days,110,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,31
31 to 60 days,110,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,79
61 to 90 days,62,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,19
61 to 90 days,62,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,43
91 to 180 days,117,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,16
91 to 180 days,117,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,101
181 to 365 days,110,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,8
181 to 365 days,110,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,102
366 to 730 Days (1-2 Yrs),71,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),71,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,70
"731 to 1,095 Days (2-3 Yrs)",27,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",27,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,27
"1,096 to 1,460 Days (3-4 Yrs)",20,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",20,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,20
"1,461 to 1,825 Days (5-5 Yrs)",6,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",6,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,6
"More than 1,825 Days (>5 Yrs)",34,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",34,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,34
Data Not Collected,0,all_persons,2019-05-01,2019-05-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-05-01,2019-05-31,Q22a1,stayers,0
30 days or less,339,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,221
30 days or less,339,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,118
31 to 60 days,116,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,22
31 to 60 days,116,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,94
61 to 90 days,71,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,10
61 to 90 days,71,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,61
91 to 180 days,119,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,29
91 to 180 days,119,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,90
181 to 365 days,116,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,16
181 to 365 days,116,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,100
366 to 730 Days (1-2 Yrs),74,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,9
366 to 730 Days (1-2 Yrs),74,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,65
"731 to 1,095 Days (2-3 Yrs)",26,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",26,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,26
"1,096 to 1,460 Days (3-4 Yrs)",22,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",22,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,22
"1,461 to 1,825 Days (5-5 Yrs)",8,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",8,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,8
"More than 1,825 Days (>5 Yrs)",34,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",34,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,34
Data Not Collected,0,all_persons,2019-06-01,2019-06-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-06-01,2019-06-30,Q22a1,stayers,0
30 days or less,495,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,319
30 days or less,495,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,176
31 to 60 days,96,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,34
31 to 60 days,96,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,62
61 to 90 days,96,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,18
61 to 90 days,96,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,78
91 to 180 days,124,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,24
91 to 180 days,124,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,100
181 to 365 days,111,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,12
181 to 365 days,111,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,99
366 to 730 Days (1-2 Yrs),76,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),76,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,76
"731 to 1,095 Days (2-3 Yrs)",27,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",27,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,26
"1,096 to 1,460 Days (3-4 Yrs)",22,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",22,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,22
"1,461 to 1,825 Days (5-5 Yrs)",8,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",8,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,8
"More than 1,825 Days (>5 Yrs)",34,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",34,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,33
Data Not Collected,0,all_persons,2019-07-01,2019-07-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-07-01,2019-07-31,Q22a1,stayers,0
30 days or less,548,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,327
30 days or less,548,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,221
31 to 60 days,155,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,27
31 to 60 days,155,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,128
61 to 90 days,59,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,21
61 to 90 days,59,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,38
91 to 180 days,141,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,9
91 to 180 days,141,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,132
181 to 365 days,109,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,12
181 to 365 days,109,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,97
366 to 730 Days (1-2 Yrs),83,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,6
366 to 730 Days (1-2 Yrs),83,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,77
"731 to 1,095 Days (2-3 Yrs)",26,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",26,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,26
"1,096 to 1,460 Days (3-4 Yrs)",29,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",29,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,29
"1,461 to 1,825 Days (5-5 Yrs)",8,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",8,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,8
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,33
Data Not Collected,0,all_persons,2019-08-01,2019-08-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-08-01,2019-08-31,Q22a1,stayers,0
30 days or less,407,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,263
30 days or less,407,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,144
31 to 60 days,187,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,22
31 to 60 days,187,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,165
61 to 90 days,134,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,36
61 to 90 days,134,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,98
91 to 180 days,134,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,31
91 to 180 days,134,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,103
181 to 365 days,103,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,6
181 to 365 days,103,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,97
366 to 730 Days (1-2 Yrs),89,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),89,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,87
"731 to 1,095 Days (2-3 Yrs)",34,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",34,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,34
"1,096 to 1,460 Days (3-4 Yrs)",30,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",30,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,30
"1,461 to 1,825 Days (5-5 Yrs)",8,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",8,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,8
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,33
Data Not Collected,0,all_persons,2019-09-01,2019-09-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-09-01,2019-09-30,Q22a1,stayers,0
30 days or less,421,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,256
30 days or less,421,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,165
31 to 60 days,123,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,31
31 to 60 days,123,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,92
61 to 90 days,145,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,20
61 to 90 days,145,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,125
91 to 180 days,169,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,17
91 to 180 days,169,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,152
181 to 365 days,115,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,9
181 to 365 days,115,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,106
366 to 730 Days (1-2 Yrs),93,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),93,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,93
"731 to 1,095 Days (2-3 Yrs)",31,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,2
"731 to 1,095 Days (2-3 Yrs)",31,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,29
"1,096 to 1,460 Days (3-4 Yrs)",34,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,2
"1,096 to 1,460 Days (3-4 Yrs)",34,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,32
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,9
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,33
Data Not Collected,0,all_persons,2019-10-01,2019-10-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-10-01,2019-10-31,Q22a1,stayers,0
30 days or less,429,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,220
30 days or less,429,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,209
31 to 60 days,142,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,28
31 to 60 days,142,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,114
61 to 90 days,93,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,26
61 to 90 days,93,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,67
91 to 180 days,200,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,17
91 to 180 days,200,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,183
181 to 365 days,125,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,9
181 to 365 days,125,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,116
366 to 730 Days (1-2 Yrs),103,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),103,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,102
"731 to 1,095 Days (2-3 Yrs)",32,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",32,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,32
"1,096 to 1,460 Days (3-4 Yrs)",33,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",33,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,33
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,9
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,33
Data Not Collected,0,all_persons,2019-11-01,2019-11-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-11-01,2019-11-30,Q22a1,stayers,0
30 days or less,398,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,236
30 days or less,398,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,162
31 to 60 days,154,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,48
31 to 60 days,154,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,106
61 to 90 days,104,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,23
61 to 90 days,104,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,81
91 to 180 days,231,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,23
91 to 180 days,231,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,208
181 to 365 days,122,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,6
181 to 365 days,122,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,116
366 to 730 Days (1-2 Yrs),107,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),107,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,106
"731 to 1,095 Days (2-3 Yrs)",36,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",36,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,36
"1,096 to 1,460 Days (3-4 Yrs)",34,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",34,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,34
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,9
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,32
Data Not Collected,0,all_persons,2019-12-01,2019-12-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-12-01,2019-12-31,Q22a1,stayers,0
30 days or less,401,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,261
30 days or less,401,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,140
31 to 60 days,143,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,42
31 to 60 days,143,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,101
61 to 90 days,98,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,38
61 to 90 days,98,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,60
91 to 180 days,207,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,26
91 to 180 days,207,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,181
181 to 365 days,170,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,4
181 to 365 days,170,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,166
366 to 730 Days (1-2 Yrs),113,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),113,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,113
"731 to 1,095 Days (2-3 Yrs)",40,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",40,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,40
"1,096 to 1,460 Days (3-4 Yrs)",30,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",30,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,30
"1,461 to 1,825 Days (5-5 Yrs)",14,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",14,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,14
"More than 1,825 Days (>5 Yrs)",30,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",30,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,30
Data Not Collected,0,all_persons,2020-01-01,2020-01-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-01-01,2020-01-31,Q22a1,stayers,0
30 days or less,404,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,239
30 days or less,404,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,165
31 to 60 days,86,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,28
31 to 60 days,86,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,58
61 to 90 days,91,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,21
61 to 90 days,91,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,70
91 to 180 days,163,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,22
91 to 180 days,163,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,141
181 to 365 days,212,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,13
181 to 365 days,212,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,199
366 to 730 Days (1-2 Yrs),122,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),122,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,120
"731 to 1,095 Days (2-3 Yrs)",47,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",47,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,47
"1,096 to 1,460 Days (3-4 Yrs)",27,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",27,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,27
"1,461 to 1,825 Days (5-5 Yrs)",17,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",17,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,17
"More than 1,825 Days (>5 Yrs)",31,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",31,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,31
Data Not Collected,0,all_persons,2020-02-01,2020-02-29,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-02-01,2020-02-29,Q22a1,stayers,0
30 days or less,296,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,191
30 days or less,296,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,105
31 to 60 days,106,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,22
31 to 60 days,106,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,84
61 to 90 days,56,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,10
61 to 90 days,56,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,46
91 to 180 days,179,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,51
91 to 180 days,179,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,128
181 to 365 days,212,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,9
181 to 365 days,212,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,203
366 to 730 Days (1-2 Yrs),135,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),135,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,134
"731 to 1,095 Days (2-3 Yrs)",50,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",50,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,50
"1,096 to 1,460 Days (3-4 Yrs)",29,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",29,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,29
"1,461 to 1,825 Days (5-5 Yrs)",18,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",18,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,18
"More than 1,825 Days (>5 Yrs)",31,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",31,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,31
Data Not Collected,0,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,0
30 days or less,329,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,149
30 days or less,329,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,180
31 to 60 days,65,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,15
31 to 60 days,65,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,50
61 to 90 days,71,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,13
61 to 90 days,71,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,58
91 to 180 days,129,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,23
91 to 180 days,129,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,106
181 to 365 days,211,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,13
181 to 365 days,211,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,198
366 to 730 Days (1-2 Yrs),151,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,3
366 to 730 Days (1-2 Yrs),151,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,148
"731 to 1,095 Days (2-3 Yrs)",49,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",49,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,48
"1,096 to 1,460 Days (3-4 Yrs)",29,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",29,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,29
"1,461 to 1,825 Days (5-5 Yrs)",16,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",16,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,16
"More than 1,825 Days (>5 Yrs)",35,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",35,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,35
Data Not Collected,0,all_persons,2020-04-01,2020-04-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-04-01,2020-04-30,Q22a1,stayers,0
30 days or less,274,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,155
30 days or less,274,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,119
31 to 60 days,108,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,34
31 to 60 days,108,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,74
61 to 90 days,57,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,11
61 to 90 days,57,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,46
91 to 180 days,122,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,15
91 to 180 days,122,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,107
181 to 365 days,211,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,6
181 to 365 days,211,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,205
366 to 730 Days (1-2 Yrs),167,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),167,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,166
"731 to 1,095 Days (2-3 Yrs)",54,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",54,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,54
"1,096 to 1,460 Days (3-4 Yrs)",24,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",24,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,24
"1,461 to 1,825 Days (5-5 Yrs)",20,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",20,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,20
"More than 1,825 Days (>5 Yrs)",36,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",36,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,36
Data Not Collected,0,all_persons,2020-05-01,2020-05-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-05-01,2020-05-31,Q22a1,stayers,0
30 days or less,286,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,188
30 days or less,286,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,98
31 to 60 days,101,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,38
31 to 60 days,101,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,63
61 to 90 days,49,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,9
61 to 90 days,49,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,40
91 to 180 days,119,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,19
91 to 180 days,119,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,100
181 to 365 days,220,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,9
181 to 365 days,220,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,211
366 to 730 Days (1-2 Yrs),181,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),181,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,179
