veteran_status_households,total,population,start_date,end_date,question,household_type,count
Not a Veteran,687,all_households,2021-07-01,2021-07-31,Q25b,with_children_and_adults,101
Not a Veteran,687,all_households,2021-07-01,2021-07-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2021-07-01,2021-07-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2021-07-01,2021-07-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2021-07-01,2021-07-31,Q25b,unknown_household_type,0
Data Not Collected,10,all_households,2021-07-01,2021-07-31,Q25b,without_children,10
Data Not Collected,10,all_households,2021-07-01,2021-07-31,Q25b,with_children_and_adults,0
Data Not Collected,10,all_households,2021-07-01,2021-07-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,17,all_households,2021-08-01,2021-08-31,Q25b,without_children,17
Chronically Homeless Veteran,17,all_households,2021-08-01,2021-08-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,17,all_households,2021-08-01,2021-08-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,47,all_households,2021-08-01,2021-08-31,Q25b,without_children,46
Non-Chronically Homeless Veteran,47,all_households,2021-08-01,2021-08-31,Q25b,with_children_and_adults,1
Non-Chronically Homeless Veteran,47,all_households,2021-08-01,2021-08-31,Q25b,unknown_household_type,0
Not a Veteran,773,all_households,2021-08-01,2021-08-31,Q25b,without_children,651
Not a Veteran,773,all_households,2021-08-01,2021-08-31,Q25b,with_children_and_adults,120
Not a Veteran,773,all_households,2021-08-01,2021-08-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2021-08-01,2021-08-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2021-08-01,2021-08-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2021-08-01,2021-08-31,Q25b,unknown_household_type,0
Data Not Collected,10,all_households,2021-08-01,2021-08-31,Q25b,without_children,10
Data Not Collected,10,all_households,2021-08-01,2021-08-31,Q25b,with_children_and_adults,0
Data Not Collected,10,all_households,2021-08-01,2021-08-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,18,all_households,2021-09-01,2021-09-30,Q25b,without_children,18
Chronically Homeless Veteran,18,all_households,2021-09-01,2021-09-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,18,all_households,2021-09-01,2021-09-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,55,all_households,2021-09-01,2021-09-30,Q25b,without_children,51
Non-Chronically Homeless Veteran,55,all_households,2021-09-01,2021-09-30,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,55,all_households,2021-09-01,2021-09-30,Q25b,unknown_household_type,0
Not a Veteran,794,all_households,2021-09-01,2021-09-30,Q25b,without_children,674
Not a Veteran,794,all_households,2021-09-01,2021-09-30,Q25b,with_children_and_adults,118
Not a Veteran,794,all_households,2021-09-01,2021-09-30,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2021-09-01,2021-09-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2021-09-01,2021-09-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2021-09-01,2021-09-30,Q25b,unknown_household_type,0
Data Not Collected,9,all_households,2021-09-01,2021-09-30,Q25b,without_children,9
Data Not Collected,9,all_households,2021-09-01,2021-09-30,Q25b,with_children_and_adults,0
Data Not Collected,9,all_households,2021-09-01,2021-09-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,18,all_households,2021-10-01,2021-10-31,Q25b,without_children,18
Chronically Homeless Veteran,18,all_households,2021-10-01,2021-10-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,18,all_households,2021-10-01,2021-10-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,50,all_households,2021-10-01,2021-10-31,Q25b,without_children,49
Non-Chronically Homeless Veteran,50,all_households,2021-10-01,2021-10-31,Q25b,with_children_and_adults,1
Non-Chronically Homeless Veteran,50,all_households,2021-10-01,2021-10-31,Q25b,unknown_household_type,0
Not a Veteran,835,all_households,2021-10-01,2021-10-31,Q25b,without_children,708
Not a Veteran,835,all_households,2021-10-01,2021-10-31,Q25b,with_children_and_adults,125
Not a Veteran,835,all_households,2021-10-01,2021-10-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,0,all_households,2021-10-01,2021-10-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2021-10-01,2021-10-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2021-10-01,2021-10-31,Q25b,unknown_household_type,0
Data Not Collected,12,all_households,2021-10-01,2021-10-31,Q25b,without_children,11
Data Not Collected,12,all_households,2021-10-01,2021-10-31,Q25b,with_children_and_adults,1
Data Not Collected,12,all_households,2021-10-01,2021-10-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,20,all_households,2021-11-01,2021-11-30,Q25b,without_children,20
Chronically Homeless Veteran,20,all_households,2021-11-01,2021-11-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,20,all_households,2021-11-01,2021-11-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,50,all_households,2021-11-01,2021-11-30,Q25b,without_children,48
Non-Chronically Homeless Veteran,50,all_households,2021-11-01,2021-11-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,50,all_households,2021-11-01,2021-11-30,Q25b,unknown_household_type,0
Not a Veteran,892,all_households,2021-11-01,2021-11-30,Q25b,without_children,762
Not a Veteran,892,all_households,2021-11-01,2021-11-30,Q25b,with_children_and_adults,128
Not a Veteran,892,all_households,2021-11-01,2021-11-30,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2021-11-01,2021-11-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2021-11-01,2021-11-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2021-11-01,2021-11-30,Q25b,unknown_household_type,0
Data Not Collected,16,all_households,2021-11-01,2021-11-30,Q25b,without_children,15
Data Not Collected,16,all_households,2021-11-01,2021-11-30,Q25b,with_children_and_adults,1
Data Not Collected,16,all_households,2021-11-01,2021-11-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,20,all_households,2021-12-01,2021-12-31,Q25b,without_children,20
Chronically Homeless Veteran,20,all_households,2021-12-01,2021-12-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,20,all_households,2021-12-01,2021-12-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,52,all_households,2021-12-01,2021-12-31,Q25b,without_children,48
Non-Chronically Homeless Veteran,52,all_households,2021-12-01,2021-12-31,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,52,all_households,2021-12-01,2021-12-31,Q25b,unknown_household_type,0
Not a Veteran,953,all_households,2021-12-01,2021-12-31,Q25b,without_children,811
Not a Veteran,953,all_households,2021-12-01,2021-12-31,Q25b,with_children_and_adults,140
Not a Veteran,953,all_households,2021-12-01,2021-12-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,2,all_households,2021-12-01,2021-12-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2021-12-01,2021-12-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2021-12-01,2021-12-31,Q25b,unknown_household_type,0
Data Not Collected,15,all_households,2021-12-01,2021-12-31,Q25b,without_children,13
Data Not Collected,15,all_households,2021-12-01,2021-12-31,Q25b,with_children_and_adults,2
Data Not Collected,15,all_households,2021-12-01,2021-12-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,22,all_households,2022-01-01,2022-01-31,Q25b,without_children,22
Chronically Homeless Veteran,22,all_households,2022-01-01,2022-01-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,22,all_households,2022-01-01,2022-01-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,55,all_households,2022-01-01,2022-01-31,Q25b,without_children,52
Non-Chronically Homeless Veteran,55,all_households,2022-01-01,2022-01-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,55,all_households,2022-01-01,2022-01-31,Q25b,unknown_household_type,0
Not a Veteran,953,all_households,2022-01-01,2022-01-31,Q25b,without_children,818
Not a Veteran,953,all_households,2022-01-01,2022-01-31,Q25b,with_children_and_adults,133
Not a Veteran,953,all_households,2022-01-01,2022-01-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,2,all_households,2022-01-01,2022-01-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2022-01-01,2022-01-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2022-01-01,2022-01-31,Q25b,unknown_household_type,0
Data Not Collected,15,all_households,2022-01-01,2022-01-31,Q25b,without_children,14
Data Not Collected,15,all_households,2022-01-01,2022-01-31,Q25b,with_children_and_adults,1
Data Not Collected,15,all_households,2022-01-01,2022-01-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,24,all_households,2022-02-01,2022-02-28,Q25b,without_children,24
Chronically Homeless Veteran,24,all_households,2022-02-01,2022-02-28,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,24,all_households,2022-02-01,2022-02-28,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,46,all_households,2022-02-01,2022-02-28,Q25b,without_children,43
Non-Chronically Homeless Veteran,46,all_households,2022-02-01,2022-02-28,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,46,all_households,2022-02-01,2022-02-28,Q25b,unknown_household_type,0
Not a Veteran,981,all_households,2022-02-01,2022-02-28,Q25b,without_children,835
Not a Veteran,981,all_households,2022-02-01,2022-02-28,Q25b,with_children_and_adults,143
Not a Veteran,981,all_households,2022-02-01,2022-02-28,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,3,all_households,2022-02-01,2022-02-28,Q25b,without_children,3
Client Doesn't Know/Client Refused,3,all_households,2022-02-01,2022-02-28,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_households,2022-02-01,2022-02-28,Q25b,unknown_household_type,0
Data Not Collected,16,all_households,2022-02-01,2022-02-28,Q25b,without_children,15
Data Not Collected,16,all_households,2022-02-01,2022-02-28,Q25b,with_children_and_adults,1
Data Not Collected,16,all_households,2022-02-01,2022-02-28,Q25b,unknown_household_type,0
Chronically Homeless Veteran,23,all_households,2022-03-01,2022-03-31,Q25b,without_children,23
Chronically Homeless Veteran,23,all_households,2022-03-01,2022-03-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,23,all_households,2022-03-01,2022-03-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,58,all_households,2022-03-01,2022-03-31,Q25b,without_children,53
Non-Chronically Homeless Veteran,58,all_households,2022-03-01,2022-03-31,Q25b,with_children_and_adults,5
Non-Chronically Homeless Veteran,58,all_households,2022-03-01,2022-03-31,Q25b,unknown_household_type,0
Not a Veteran,1040,all_households,2022-03-01,2022-03-31,Q25b,without_children,867
Not a Veteran,1040,all_households,2022-03-01,2022-03-31,Q25b,with_children_and_adults,169
Not a Veteran,1040,all_households,2022-03-01,2022-03-31,Q25b,unknown_household_type,4
Client Doesn't Know/Client Refused,4,all_households,2022-03-01,2022-03-31,Q25b,without_children,4
Client Doesn't Know/Client Refused,4,all_households,2022-03-01,2022-03-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_households,2022-03-01,2022-03-31,Q25b,unknown_household_type,0
Data Not Collected,17,all_households,2022-03-01,2022-03-31,Q25b,without_children,15
Data Not Collected,17,all_households,2022-03-01,2022-03-31,Q25b,with_children_and_adults,1
Data Not Collected,17,all_households,2022-03-01,2022-03-31,Q25b,unknown_household_type,1
Chronically Homeless Veteran,23,all_households,2022-04-01,2022-04-30,Q25b,without_children,23
Chronically Homeless Veteran,23,all_households,2022-04-01,2022-04-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,23,all_households,2022-04-01,2022-04-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,53,all_households,2022-04-01,2022-04-30,Q25b,without_children,51
Non-Chronically Homeless Veteran,53,all_households,2022-04-01,2022-04-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,53,all_households,2022-04-01,2022-04-30,Q25b,unknown_household_type,0
Not a Veteran,1054,all_households,2022-04-01,2022-04-30,Q25b,without_children,880
Not a Veteran,1054,all_households,2022-04-01,2022-04-30,Q25b,with_children_and_adults,172
Not a Veteran,1054,all_households,2022-04-01,2022-04-30,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,4,all_households,2022-04-01,2022-04-30,Q25b,without_children,4
Client Doesn't Know/Client Refused,4,all_households,2022-04-01,2022-04-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_households,2022-04-01,2022-04-30,Q25b,unknown_household_type,0
Data Not Collected,15,all_households,2022-04-01,2022-04-30,Q25b,without_children,14
Data Not Collected,15,all_households,2022-04-01,2022-04-30,Q25b,with_children_and_adults,1
Data Not Collected,15,all_households,2022-04-01,2022-04-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,23,all_households,2022-05-01,2022-05-31,Q25b,without_children,23
Chronically Homeless Veteran,23,all_households,2022-05-01,2022-05-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,23,all_households,2022-05-01,2022-05-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,59,all_households,2022-05-01,2022-05-31,Q25b,without_children,55
Non-Chronically Homeless Veteran,59,all_households,2022-05-01,2022-05-31,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,59,all_households,2022-05-01,2022-05-31,Q25b,unknown_household_type,0
Not a Veteran,1043,all_households,2022-05-01,2022-05-31,Q25b,without_children,865
Not a Veteran,1043,all_households,2022-05-01,2022-05-31,Q25b,with_children_and_adults,176
Not a Veteran,1043,all_households,2022-05-01,2022-05-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,5,all_households,2022-05-01,2022-05-31,Q25b,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2022-05-01,2022-05-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2022-05-01,2022-05-31,Q25b,unknown_household_type,0
Data Not Collected,15,all_households,2022-05-01,2022-05-31,Q25b,without_children,14
Data Not Collected,15,all_households,2022-05-01,2022-05-31,Q25b,with_children_and_adults,1
Data Not Collected,15,all_households,2022-05-01,2022-05-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,20,all_households,2022-06-01,2022-06-30,Q25b,without_children,20
Chronically Homeless Veteran,20,all_households,2022-06-01,2022-06-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,20,all_households,2022-06-01,2022-06-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,64,all_households,2022-06-01,2022-06-30,Q25b,without_children,59
Non-Chronically Homeless Veteran,64,all_households,2022-06-01,2022-06-30,Q25b,with_children_and_adults,5
Non-Chronically Homeless Veteran,64,all_households,2022-06-01,2022-06-30,Q25b,unknown_household_type,0
Not a Veteran,1087,all_households,2022-06-01,2022-06-30,Q25b,without_children,902
Not a Veteran,1087,all_households,2022-06-01,2022-06-30,Q25b,with_children_and_adults,183
Not a Veteran,1087,all_households,2022-06-01,2022-06-30,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,5,all_households,2022-06-01,2022-06-30,Q25b,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2022-06-01,2022-06-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2022-06-01,2022-06-30,Q25b,unknown_household_type,0
Data Not Collected,17,all_households,2022-06-01,2022-06-30,Q25b,without_children,16
Data Not Collected,17,all_households,2022-06-01,2022-06-30,Q25b,with_children_and_adults,1
Data Not Collected,17,all_households,2022-06-01,2022-06-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,22,all_households,2022-07-01,2022-07-31,Q25b,without_children,22
Chronically Homeless Veteran,22,all_households,2022-07-01,2022-07-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,22,all_households,2022-07-01,2022-07-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,62,all_households,2022-07-01,2022-07-31,Q25b,without_children,57
Non-Chronically Homeless Veteran,62,all_households,2022-07-01,2022-07-31,Q25b,with_children_and_adults,5
Non-Chronically Homeless Veteran,62,all_households,2022-07-01,2022-07-31,Q25b,unknown_household_type,0
Not a Veteran,1049,all_households,2022-07-01,2022-07-31,Q25b,without_children,871
Not a Veteran,1049,all_households,2022-07-01,2022-07-31,Q25b,with_children_and_adults,175
Not a Veteran,1049,all_households,2022-07-01,2022-07-31,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,5,all_households,2022-07-01,2022-07-31,Q25b,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2022-07-01,2022-07-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2022-07-01,2022-07-31,Q25b,unknown_household_type,0
Data Not Collected,20,all_households,2022-07-01,2022-07-31,Q25b,without_children,19
Data Not Collected,20,all_households,2022-07-01,2022-07-31,Q25b,with_children_and_adults,1
Data Not Collected,20,all_households,2022-07-01,2022-07-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,20,all_households,2022-08-01,2022-08-31,Q25b,without_children,20
Chronically Homeless Veteran,20,all_households,2022-08-01,2022-08-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,20,all_households,2022-08-01,2022-08-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,69,all_households,2022-08-01,2022-08-31,Q25b,without_children,62
Non-Chronically Homeless Veteran,69,all_households,2022-08-01,2022-08-31,Q25b,with_children_and_adults,7
Non-Chronically Homeless Veteran,69,all_households,2022-08-01,2022-08-31,Q25b,unknown_household_type,0
Not a Veteran,1082,all_households,2022-08-01,2022-08-31,Q25b,without_children,888
Not a Veteran,1082,all_households,2022-08-01,2022-08-31,Q25b,with_children_and_adults,190
Not a Veteran,1082,all_households,2022-08-01,2022-08-31,Q25b,unknown_household_type,4
Client Doesn't Know/Client Refused,5,all_households,2022-08-01,2022-08-31,Q25b,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2022-08-01,2022-08-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2022-08-01,2022-08-31,Q25b,unknown_household_type,0
Data Not Collected,21,all_households,2022-08-01,2022-08-31,Q25b,without_children,20
Data Not Collected,21,all_households,2022-08-01,2022-08-31,Q25b,with_children_and_adults,1
Data Not Collected,21,all_households,2022-08-01,2022-08-31,Q25b,unknown_household_type,0
