ch_status_households,total,population,start_date,end_date,question,household_type,count
Data Not Collected,30,all_households,2021-04-01,2021-04-30,Q26a,unknown_household_type,1
Chronically Homeless,147,all_households,2021-05-01,2021-05-31,Q26a,without_children,141
Chronically Homeless,147,all_households,2021-05-01,2021-05-31,Q26a,with_children_and_adults,6
Chronically Homeless,147,all_households,2021-05-01,2021-05-31,Q26a,with_only_children,0
Chronically Homeless,147,all_households,2021-05-01,2021-05-31,Q26a,unknown_household_type,0
Not Chronically Homeless,524,all_households,2021-05-01,2021-05-31,Q26a,without_children,444
Not Chronically Homeless,524,all_households,2021-05-01,2021-05-31,Q26a,with_children_and_adults,78
Not Chronically Homeless,524,all_households,2021-05-01,2021-05-31,Q26a,with_only_children,0
Not Chronically Homeless,524,all_households,2021-05-01,2021-05-31,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,14,all_households,2021-05-01,2021-05-31,Q26a,without_children,13
Client Doesn't Know/Client Refused,14,all_households,2021-05-01,2021-05-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,14,all_households,2021-05-01,2021-05-31,Q26a,with_only_children,1
Client Doesn't Know/Client Refused,14,all_households,2021-05-01,2021-05-31,Q26a,unknown_household_type,0
Data Not Collected,30,all_households,2021-05-01,2021-05-31,Q26a,without_children,27
Data Not Collected,30,all_households,2021-05-01,2021-05-31,Q26a,with_children_and_adults,2
Data Not Collected,30,all_households,2021-05-01,2021-05-31,Q26a,with_only_children,0
Data Not Collected,30,all_households,2021-05-01,2021-05-31,Q26a,unknown_household_type,1
Chronically Homeless,151,all_households,2021-06-01,2021-06-30,Q26a,without_children,145
Chronically Homeless,151,all_households,2021-06-01,2021-06-30,Q26a,with_children_and_adults,6
Chronically Homeless,151,all_households,2021-06-01,2021-06-30,Q26a,with_only_children,0
Chronically Homeless,151,all_households,2021-06-01,2021-06-30,Q26a,unknown_household_type,0
Not Chronically Homeless,549,all_households,2021-06-01,2021-06-30,Q26a,without_children,472
Not Chronically Homeless,549,all_households,2021-06-01,2021-06-30,Q26a,with_children_and_adults,76
Not Chronically Homeless,549,all_households,2021-06-01,2021-06-30,Q26a,with_only_children,0
Not Chronically Homeless,549,all_households,2021-06-01,2021-06-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,12,all_households,2021-06-01,2021-06-30,Q26a,without_children,12
Client Doesn't Know/Client Refused,12,all_households,2021-06-01,2021-06-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,12,all_households,2021-06-01,2021-06-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,12,all_households,2021-06-01,2021-06-30,Q26a,unknown_household_type,0
Data Not Collected,33,all_households,2021-06-01,2021-06-30,Q26a,without_children,28
Data Not Collected,33,all_households,2021-06-01,2021-06-30,Q26a,with_children_and_adults,4
Data Not Collected,33,all_households,2021-06-01,2021-06-30,Q26a,with_only_children,0
Data Not Collected,33,all_households,2021-06-01,2021-06-30,Q26a,unknown_household_type,1
Chronically Homeless,144,all_households,2021-07-01,2021-07-31,Q26a,without_children,139
Chronically Homeless,144,all_households,2021-07-01,2021-07-31,Q26a,with_children_and_adults,5
Chronically Homeless,144,all_households,2021-07-01,2021-07-31,Q26a,with_only_children,0
Chronically Homeless,144,all_households,2021-07-01,2021-07-31,Q26a,unknown_household_type,0
Not Chronically Homeless,565,all_households,2021-07-01,2021-07-31,Q26a,without_children,471
Not Chronically Homeless,565,all_households,2021-07-01,2021-07-31,Q26a,with_children_and_adults,93
Not Chronically Homeless,565,all_households,2021-07-01,2021-07-31,Q26a,with_only_children,0
Not Chronically Homeless,565,all_households,2021-07-01,2021-07-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,11,all_households,2021-07-01,2021-07-31,Q26a,without_children,11
Client Doesn't Know/Client Refused,11,all_households,2021-07-01,2021-07-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,11,all_households,2021-07-01,2021-07-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,11,all_households,2021-07-01,2021-07-31,Q26a,unknown_household_type,0
Data Not Collected,33,all_households,2021-07-01,2021-07-31,Q26a,without_children,29
Data Not Collected,33,all_households,2021-07-01,2021-07-31,Q26a,with_children_and_adults,3
Data Not Collected,33,all_households,2021-07-01,2021-07-31,Q26a,with_only_children,0
Data Not Collected,33,all_households,2021-07-01,2021-07-31,Q26a,unknown_household_type,1
Chronically Homeless,142,all_households,2021-08-01,2021-08-31,Q26a,without_children,138
Chronically Homeless,142,all_households,2021-08-01,2021-08-31,Q26a,with_children_and_adults,4
Chronically Homeless,142,all_households,2021-08-01,2021-08-31,Q26a,with_only_children,0
Chronically Homeless,142,all_households,2021-08-01,2021-08-31,Q26a,unknown_household_type,0
Not Chronically Homeless,663,all_households,2021-08-01,2021-08-31,Q26a,without_children,546
Not Chronically Homeless,663,all_households,2021-08-01,2021-08-31,Q26a,with_children_and_adults,116
Not Chronically Homeless,663,all_households,2021-08-01,2021-08-31,Q26a,with_only_children,0
Not Chronically Homeless,663,all_households,2021-08-01,2021-08-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,11,all_households,2021-08-01,2021-08-31,Q26a,without_children,11
Client Doesn't Know/Client Refused,11,all_households,2021-08-01,2021-08-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,11,all_households,2021-08-01,2021-08-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,11,all_households,2021-08-01,2021-08-31,Q26a,unknown_household_type,0
Data Not Collected,36,all_households,2021-08-01,2021-08-31,Q26a,without_children,33
Data Not Collected,36,all_households,2021-08-01,2021-08-31,Q26a,with_children_and_adults,2
Data Not Collected,36,all_households,2021-08-01,2021-08-31,Q26a,with_only_children,0
Data Not Collected,36,all_households,2021-08-01,2021-08-31,Q26a,unknown_household_type,1
Chronically Homeless,150,all_households,2021-09-01,2021-09-30,Q26a,without_children,145
Chronically Homeless,150,all_households,2021-09-01,2021-09-30,Q26a,with_children_and_adults,5
Chronically Homeless,150,all_households,2021-09-01,2021-09-30,Q26a,with_only_children,0
Chronically Homeless,150,all_households,2021-09-01,2021-09-30,Q26a,unknown_household_type,0
Not Chronically Homeless,695,all_households,2021-09-01,2021-09-30,Q26a,without_children,574
Not Chronically Homeless,695,all_households,2021-09-01,2021-09-30,Q26a,with_children_and_adults,120
Not Chronically Homeless,695,all_households,2021-09-01,2021-09-30,Q26a,with_only_children,0
Not Chronically Homeless,695,all_households,2021-09-01,2021-09-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,13,all_households,2021-09-01,2021-09-30,Q26a,without_children,12
Client Doesn't Know/Client Refused,13,all_households,2021-09-01,2021-09-30,Q26a,with_children_and_adults,1
Client Doesn't Know/Client Refused,13,all_households,2021-09-01,2021-09-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,13,all_households,2021-09-01,2021-09-30,Q26a,unknown_household_type,0
Data Not Collected,36,all_households,2021-09-01,2021-09-30,Q26a,without_children,31
Data Not Collected,36,all_households,2021-09-01,2021-09-30,Q26a,with_children_and_adults,4
Data Not Collected,36,all_households,2021-09-01,2021-09-30,Q26a,with_only_children,0
Data Not Collected,36,all_households,2021-09-01,2021-09-30,Q26a,unknown_household_type,1
Chronically Homeless,163,all_households,2021-10-01,2021-10-31,Q26a,without_children,157
Chronically Homeless,163,all_households,2021-10-01,2021-10-31,Q26a,with_children_and_adults,6
Chronically Homeless,163,all_households,2021-10-01,2021-10-31,Q26a,with_only_children,0
Chronically Homeless,163,all_households,2021-10-01,2021-10-31,Q26a,unknown_household_type,0
Not Chronically Homeless,707,all_households,2021-10-01,2021-10-31,Q26a,without_children,588
Not Chronically Homeless,707,all_households,2021-10-01,2021-10-31,Q26a,with_children_and_adults,117
Not Chronically Homeless,707,all_households,2021-10-01,2021-10-31,Q26a,with_only_children,1
Not Chronically Homeless,707,all_households,2021-10-01,2021-10-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,17,all_households,2021-10-01,2021-10-31,Q26a,without_children,16
Client Doesn't Know/Client Refused,17,all_households,2021-10-01,2021-10-31,Q26a,with_children_and_adults,1
Client Doesn't Know/Client Refused,17,all_households,2021-10-01,2021-10-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,17,all_households,2021-10-01,2021-10-31,Q26a,unknown_household_type,0
Data Not Collected,40,all_households,2021-10-01,2021-10-31,Q26a,without_children,32
Data Not Collected,40,all_households,2021-10-01,2021-10-31,Q26a,with_children_and_adults,6
Data Not Collected,40,all_households,2021-10-01,2021-10-31,Q26a,with_only_children,0
Data Not Collected,40,all_households,2021-10-01,2021-10-31,Q26a,unknown_household_type,2
Chronically Homeless,175,all_households,2021-11-01,2021-11-30,Q26a,without_children,170
Chronically Homeless,175,all_households,2021-11-01,2021-11-30,Q26a,with_children_and_adults,5
Chronically Homeless,175,all_households,2021-11-01,2021-11-30,Q26a,with_only_children,0
Chronically Homeless,175,all_households,2021-11-01,2021-11-30,Q26a,unknown_household_type,0
Not Chronically Homeless,745,all_households,2021-11-01,2021-11-30,Q26a,without_children,623
Not Chronically Homeless,745,all_households,2021-11-01,2021-11-30,Q26a,with_children_and_adults,121
Not Chronically Homeless,745,all_households,2021-11-01,2021-11-30,Q26a,with_only_children,0
Not Chronically Homeless,745,all_households,2021-11-01,2021-11-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,19,all_households,2021-11-01,2021-11-30,Q26a,without_children,16
Client Doesn't Know/Client Refused,19,all_households,2021-11-01,2021-11-30,Q26a,with_children_and_adults,3
Client Doesn't Know/Client Refused,19,all_households,2021-11-01,2021-11-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,19,all_households,2021-11-01,2021-11-30,Q26a,unknown_household_type,0
Data Not Collected,48,all_households,2021-11-01,2021-11-30,Q26a,without_children,40
Data Not Collected,48,all_households,2021-11-01,2021-11-30,Q26a,with_children_and_adults,7
Data Not Collected,48,all_households,2021-11-01,2021-11-30,Q26a,with_only_children,0
Data Not Collected,48,all_households,2021-11-01,2021-11-30,Q26a,unknown_household_type,1
Chronically Homeless,186,all_households,2021-12-01,2021-12-31,Q26a,without_children,180
Chronically Homeless,186,all_households,2021-12-01,2021-12-31,Q26a,with_children_and_adults,6
Chronically Homeless,186,all_households,2021-12-01,2021-12-31,Q26a,with_only_children,0
Chronically Homeless,186,all_households,2021-12-01,2021-12-31,Q26a,unknown_household_type,0
Not Chronically Homeless,793,all_households,2021-12-01,2021-12-31,Q26a,without_children,657
Not Chronically Homeless,793,all_households,2021-12-01,2021-12-31,Q26a,with_children_and_adults,135
Not Chronically Homeless,793,all_households,2021-12-01,2021-12-31,Q26a,with_only_children,0
Not Chronically Homeless,793,all_households,2021-12-01,2021-12-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,27,all_households,2021-12-01,2021-12-31,Q26a,without_children,24
Client Doesn't Know/Client Refused,27,all_households,2021-12-01,2021-12-31,Q26a,with_children_and_adults,3
Client Doesn't Know/Client Refused,27,all_households,2021-12-01,2021-12-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,27,all_households,2021-12-01,2021-12-31,Q26a,unknown_household_type,0
Data Not Collected,52,all_households,2021-12-01,2021-12-31,Q26a,without_children,40
Data Not Collected,52,all_households,2021-12-01,2021-12-31,Q26a,with_children_and_adults,8
Data Not Collected,52,all_households,2021-12-01,2021-12-31,Q26a,with_only_children,0
Data Not Collected,52,all_households,2021-12-01,2021-12-31,Q26a,unknown_household_type,4
Chronically Homeless,194,all_households,2022-01-01,2022-01-31,Q26a,without_children,188
Chronically Homeless,194,all_households,2022-01-01,2022-01-31,Q26a,with_children_and_adults,6
Chronically Homeless,194,all_households,2022-01-01,2022-01-31,Q26a,with_only_children,0
Chronically Homeless,194,all_households,2022-01-01,2022-01-31,Q26a,unknown_household_type,0
Not Chronically Homeless,783,all_households,2022-01-01,2022-01-31,Q26a,without_children,661
Not Chronically Homeless,783,all_households,2022-01-01,2022-01-31,Q26a,with_children_and_adults,121
Not Chronically Homeless,783,all_households,2022-01-01,2022-01-31,Q26a,with_only_children,0
Not Chronically Homeless,783,all_households,2022-01-01,2022-01-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,27,all_households,2022-01-01,2022-01-31,Q26a,without_children,24
Client Doesn't Know/Client Refused,27,all_households,2022-01-01,2022-01-31,Q26a,with_children_and_adults,3
Client Doesn't Know/Client Refused,27,all_households,2022-01-01,2022-01-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,27,all_households,2022-01-01,2022-01-31,Q26a,unknown_household_type,0
Data Not Collected,58,all_households,2022-01-01,2022-01-31,Q26a,without_children,41
Data Not Collected,58,all_households,2022-01-01,2022-01-31,Q26a,with_children_and_adults,13
Data Not Collected,58,all_households,2022-01-01,2022-01-31,Q26a,with_only_children,0
Data Not Collected,58,all_households,2022-01-01,2022-01-31,Q26a,unknown_household_type,4
Chronically Homeless,199,all_households,2022-02-01,2022-02-28,Q26a,without_children,194
Chronically Homeless,199,all_households,2022-02-01,2022-02-28,Q26a,with_children_and_adults,5
Chronically Homeless,199,all_households,2022-02-01,2022-02-28,Q26a,with_only_children,0
Chronically Homeless,199,all_households,2022-02-01,2022-02-28,Q26a,unknown_household_type,0
Not Chronically Homeless,799,all_households,2022-02-01,2022-02-28,Q26a,without_children,664
Not Chronically Homeless,799,all_households,2022-02-01,2022-02-28,Q26a,with_children_and_adults,133
Not Chronically Homeless,799,all_households,2022-02-01,2022-02-28,Q26a,with_only_children,0
Not Chronically Homeless,799,all_households,2022-02-01,2022-02-28,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,26,all_households,2022-02-01,2022-02-28,Q26a,without_children,25
Client Doesn't Know/Client Refused,26,all_households,2022-02-01,2022-02-28,Q26a,with_children_and_adults,1
Client Doesn't Know/Client Refused,26,all_households,2022-02-01,2022-02-28,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,26,all_households,2022-02-01,2022-02-28,Q26a,unknown_household_type,0
Data Not Collected,57,all_households,2022-02-01,2022-02-28,Q26a,without_children,41
Data Not Collected,57,all_households,2022-02-01,2022-02-28,Q26a,with_children_and_adults,13
Data Not Collected,57,all_households,2022-02-01,2022-02-28,Q26a,with_only_children,0
Data Not Collected,57,all_households,2022-02-01,2022-02-28,Q26a,unknown_household_type,3
Chronically Homeless,200,all_households,2022-03-01,2022-03-31,Q26a,without_children,196
Chronically Homeless,200,all_households,2022-03-01,2022-03-31,Q26a,with_children_and_adults,4
Chronically Homeless,200,all_households,2022-03-01,2022-03-31,Q26a,with_only_children,0
Chronically Homeless,200,all_households,2022-03-01,2022-03-31,Q26a,unknown_household_type,0
Not Chronically Homeless,872,all_households,2022-03-01,2022-03-31,Q26a,without_children,706
Not Chronically Homeless,872,all_households,2022-03-01,2022-03-31,Q26a,with_children_and_adults,163
Not Chronically Homeless,872,all_households,2022-03-01,2022-03-31,Q26a,with_only_children,0
Not Chronically Homeless,872,all_households,2022-03-01,2022-03-31,Q26a,unknown_household_type,3
Client Doesn't Know/Client Refused,23,all_households,2022-03-01,2022-03-31,Q26a,without_children,23
Client Doesn't Know/Client Refused,23,all_households,2022-03-01,2022-03-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,23,all_households,2022-03-01,2022-03-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,23,all_households,2022-03-01,2022-03-31,Q26a,unknown_household_type,0
Data Not Collected,62,all_households,2022-03-01,2022-03-31,Q26a,without_children,43
Data Not Collected,62,all_households,2022-03-01,2022-03-31,Q26a,with_children_and_adults,15
Data Not Collected,62,all_households,2022-03-01,2022-03-31,Q26a,with_only_children,0
Data Not Collected,62,all_households,2022-03-01,2022-03-31,Q26a,unknown_household_type,4
Chronically Homeless,195,all_households,2022-04-01,2022-04-30,Q26a,without_children,191
Chronically Homeless,195,all_households,2022-04-01,2022-04-30,Q26a,with_children_and_adults,4
Chronically Homeless,195,all_households,2022-04-01,2022-04-30,Q26a,with_only_children,0
Chronically Homeless,195,all_households,2022-04-01,2022-04-30,Q26a,unknown_household_type,0
Not Chronically Homeless,875,all_households,2022-04-01,2022-04-30,Q26a,without_children,711
Not Chronically Homeless,875,all_households,2022-04-01,2022-04-30,Q26a,with_children_and_adults,163
Not Chronically Homeless,875,all_households,2022-04-01,2022-04-30,Q26a,with_only_children,0
Not Chronically Homeless,875,all_households,2022-04-01,2022-04-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,28,all_households,2022-04-01,2022-04-30,Q26a,without_children,28
Client Doesn't Know/Client Refused,28,all_households,2022-04-01,2022-04-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,28,all_households,2022-04-01,2022-04-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,28,all_households,2022-04-01,2022-04-30,Q26a,unknown_household_type,0
Data Not Collected,64,all_households,2022-04-01,2022-04-30,Q26a,without_children,47
Data Not Collected,64,all_households,2022-04-01,2022-04-30,Q26a,with_children_and_adults,14
Data Not Collected,64,all_households,2022-04-01,2022-04-30,Q26a,with_only_children,0
Data Not Collected,64,all_households,2022-04-01,2022-04-30,Q26a,unknown_household_type,3
Chronically Homeless,183,all_households,2022-05-01,2022-05-31,Q26a,without_children,179
Chronically Homeless,183,all_households,2022-05-01,2022-05-31,Q26a,with_children_and_adults,4
Chronically Homeless,183,all_households,2022-05-01,2022-05-31,Q26a,with_only_children,0
Chronically Homeless,183,all_households,2022-05-01,2022-05-31,Q26a,unknown_household_type,0
Not Chronically Homeless,886,all_households,2022-05-01,2022-05-31,Q26a,without_children,715
Not Chronically Homeless,886,all_households,2022-05-01,2022-05-31,Q26a,with_children_and_adults,170
Not Chronically Homeless,886,all_households,2022-05-01,2022-05-31,Q26a,with_only_children,0
Not Chronically Homeless,886,all_households,2022-05-01,2022-05-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,26,all_households,2022-05-01,2022-05-31,Q26a,without_children,26
Client Doesn't Know/Client Refused,26,all_households,2022-05-01,2022-05-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,26,all_households,2022-05-01,2022-05-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,26,all_households,2022-05-01,2022-05-31,Q26a,unknown_household_type,0
Data Not Collected,65,all_households,2022-05-01,2022-05-31,Q26a,without_children,48
Data Not Collected,65,all_households,2022-05-01,2022-05-31,Q26a,with_children_and_adults,14
Data Not Collected,65,all_households,2022-05-01,2022-05-31,Q26a,with_only_children,0
Data Not Collected,65,all_households,2022-05-01,2022-05-31,Q26a,unknown_household_type,3
Chronically Homeless,189,all_households,2022-06-01,2022-06-30,Q26a,without_children,184
Chronically Homeless,189,all_households,2022-06-01,2022-06-30,Q26a,with_children_and_adults,4
Chronically Homeless,189,all_households,2022-06-01,2022-06-30,Q26a,with_only_children,0
Chronically Homeless,189,all_households,2022-06-01,2022-06-30,Q26a,unknown_household_type,1
Not Chronically Homeless,926,all_households,2022-06-01,2022-06-30,Q26a,without_children,747
Not Chronically Homeless,926,all_households,2022-06-01,2022-06-30,Q26a,with_children_and_adults,178
Not Chronically Homeless,926,all_households,2022-06-01,2022-06-30,Q26a,with_only_children,0
Not Chronically Homeless,926,all_households,2022-06-01,2022-06-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,28,all_households,2022-06-01,2022-06-30,Q26a,without_children,28
Client Doesn't Know/Client Refused,28,all_households,2022-06-01,2022-06-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,28,all_households,2022-06-01,2022-06-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,28,all_households,2022-06-01,2022-06-30,Q26a,unknown_household_type,0
Data Not Collected,66,all_households,2022-06-01,2022-06-30,Q26a,without_children,51
Data Not Collected,66,all_households,2022-06-01,2022-06-30,Q26a,with_children_and_adults,12
Data Not Collected,66,all_households,2022-06-01,2022-06-30,Q26a,with_only_children,0
Data Not Collected,66,all_households,2022-06-01,2022-06-30,Q26a,unknown_household_type,3
Chronically Homeless,192,all_households,2022-07-01,2022-07-31,Q26a,without_children,187
Chronically Homeless,192,all_households,2022-07-01,2022-07-31,Q26a,with_children_and_adults,4
Chronically Homeless,192,all_households,2022-07-01,2022-07-31,Q26a,with_only_children,0
Chronically Homeless,192,all_households,2022-07-01,2022-07-31,Q26a,unknown_household_type,1
Not Chronically Homeless,886,all_households,2022-07-01,2022-07-31,Q26a,without_children,717
Not Chronically Homeless,886,all_households,2022-07-01,2022-07-31,Q26a,with_children_and_adults,168
Not Chronically Homeless,886,all_households,2022-07-01,2022-07-31,Q26a,with_only_children,0
Not Chronically Homeless,886,all_households,2022-07-01,2022-07-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,28,all_households,2022-07-01,2022-07-31,Q26a,without_children,28
Client Doesn't Know/Client Refused,28,all_households,2022-07-01,2022-07-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,28,all_households,2022-07-01,2022-07-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,28,all_households,2022-07-01,2022-07-31,Q26a,unknown_household_type,0
Data Not Collected,64,all_households,2022-07-01,2022-07-31,Q26a,without_children,46
Data Not Collected,64,all_households,2022-07-01,2022-07-31,Q26a,with_children_and_adults,13
Data Not Collected,64,all_households,2022-07-01,2022-07-31,Q26a,with_only_children,0
Data Not Collected,64,all_households,2022-07-01,2022-07-31,Q26a,unknown_household_type,5
Chronically Homeless,195,all_households,2022-08-01,2022-08-31,Q26a,without_children,190
Chronically Homeless,195,all_households,2022-08-01,2022-08-31,Q26a,with_children_and_adults,4
Chronically Homeless,195,all_households,2022-08-01,2022-08-31,Q26a,with_only_children,0
Chronically Homeless,195,all_households,2022-08-01,2022-08-31,Q26a,unknown_household_type,1
Not Chronically Homeless,925,all_households,2022-08-01,2022-08-31,Q26a,without_children,737
Not Chronically Homeless,925,all_households,2022-08-01,2022-08-31,Q26a,with_children_and_adults,186
Not Chronically Homeless,925,all_households,2022-08-01,2022-08-31,Q26a,with_only_children,0
Not Chronically Homeless,925,all_households,2022-08-01,2022-08-31,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,27,all_households,2022-08-01,2022-08-31,Q26a,without_children,27
Client Doesn't Know/Client Refused,27,all_households,2022-08-01,2022-08-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,27,all_households,2022-08-01,2022-08-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,27,all_households,2022-08-01,2022-08-31,Q26a,unknown_household_type,0
Data Not Collected,63,all_households,2022-08-01,2022-08-31,Q26a,without_children,45
Data Not Collected,63,all_households,2022-08-01,2022-08-31,Q26a,with_children_and_adults,13
Data Not Collected,63,all_households,2022-08-01,2022-08-31,Q26a,with_only_children,0
Data Not Collected,63,all_households,2022-08-01,2022-08-31,Q26a,unknown_household_type,5
