time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
22 to 30 days,8,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
22 to 30 days,8,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
31 to 60 days,10,all_persons,2015-05-01,2015-05-31,Q22e,without_children,8
31 to 60 days,10,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,2
31 to 60 days,10,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
31 to 60 days,10,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
61 to 180 days,44,all_persons,2015-05-01,2015-05-31,Q22e,without_children,27
61 to 180 days,44,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,17
61 to 180 days,44,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
61 to 180 days,44,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
181 to 365 days,15,all_persons,2015-05-01,2015-05-31,Q22e,without_children,11
181 to 365 days,15,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,4
181 to 365 days,15,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
181 to 365 days,15,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),14,all_persons,2015-05-01,2015-05-31,Q22e,without_children,14
366-730 days (1-2 years),14,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),14,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
366-730 days (1-2 years),14,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
731 days or more,7,all_persons,2015-05-01,2015-05-31,Q22e,without_children,7
731 days or more,7,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,0
731 days or more,7,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
731 days or more,7,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
Total (persons moved into housing),126,all_persons,2015-05-01,2015-05-31,Q22e,without_children,93
Total (persons moved into housing),126,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,33
Total (persons moved into housing),126,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
Total (persons moved into housing),126,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
Not yet moved into housing,34,all_persons,2015-05-01,2015-05-31,Q22e,without_children,11
Not yet moved into housing,34,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,23
Not yet moved into housing,34,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
Not yet moved into housing,34,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
Data not collected,82,all_persons,2015-05-01,2015-05-31,Q22e,without_children,51
Data not collected,82,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,31
Data not collected,82,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
Data not collected,82,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
Total persons,242,all_persons,2015-05-01,2015-05-31,Q22e,without_children,155
Total persons,242,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,87
Total persons,242,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
Total persons,242,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
7 days or less,23,all_persons,2015-06-01,2015-06-30,Q22e,without_children,18
7 days or less,23,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,5
7 days or less,23,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
7 days or less,23,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
8 to 14 days,4,all_persons,2015-06-01,2015-06-30,Q22e,without_children,4
8 to 14 days,4,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,0
8 to 14 days,4,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
8 to 14 days,4,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2015-06-01,2015-06-30,Q22e,without_children,1
15 to 21 days,1,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
22 to 30 days,8,all_persons,2015-06-01,2015-06-30,Q22e,without_children,3
22 to 30 days,8,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,5
22 to 30 days,8,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
22 to 30 days,8,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
31 to 60 days,17,all_persons,2015-06-01,2015-06-30,Q22e,without_children,9
31 to 60 days,17,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,8
31 to 60 days,17,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
31 to 60 days,17,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
61 to 180 days,44,all_persons,2015-06-01,2015-06-30,Q22e,without_children,22
61 to 180 days,44,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,22
61 to 180 days,44,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
61 to 180 days,44,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
181 to 365 days,21,all_persons,2015-06-01,2015-06-30,Q22e,without_children,14
181 to 365 days,21,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,7
181 to 365 days,21,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
181 to 365 days,21,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),15,all_persons,2015-06-01,2015-06-30,Q22e,without_children,15
366-730 days (1-2 years),15,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,0
366-730 days (1-2 years),15,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
366-730 days (1-2 years),15,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
731 days or more,7,all_persons,2015-06-01,2015-06-30,Q22e,without_children,7
731 days or more,7,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,0
731 days or more,7,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
731 days or more,7,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
Total (persons moved into housing),140,all_persons,2015-06-01,2015-06-30,Q22e,without_children,93
Total (persons moved into housing),140,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,47
Total (persons moved into housing),140,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
Total (persons moved into housing),140,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
Not yet moved into housing,30,all_persons,2015-06-01,2015-06-30,Q22e,without_children,6
Not yet moved into housing,30,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,24
Not yet moved into housing,30,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
Not yet moved into housing,30,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
Data not collected,103,all_persons,2015-06-01,2015-06-30,Q22e,without_children,56
Data not collected,103,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,47
Data not collected,103,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
Data not collected,103,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
Total persons,273,all_persons,2015-06-01,2015-06-30,Q22e,without_children,155
Total persons,273,all_persons,2015-06-01,2015-06-30,Q22e,with_children_and_adults,118
Total persons,273,all_persons,2015-06-01,2015-06-30,Q22e,with_only_children,0
Total persons,273,all_persons,2015-06-01,2015-06-30,Q22e,unknown_household_type,0
7 days or less,19,all_persons,2015-07-01,2015-07-31,Q22e,without_children,14
7 days or less,19,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,5
7 days or less,19,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
7 days or less,19,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2015-07-01,2015-07-31,Q22e,without_children,2
8 to 14 days,6,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,4
8 to 14 days,6,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22e,without_children,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
22 to 30 days,8,all_persons,2015-07-01,2015-07-31,Q22e,without_children,3
22 to 30 days,8,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,5
22 to 30 days,8,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
22 to 30 days,8,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
31 to 60 days,16,all_persons,2015-07-01,2015-07-31,Q22e,without_children,8
31 to 60 days,16,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,8
31 to 60 days,16,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
31 to 60 days,16,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
61 to 180 days,53,all_persons,2015-07-01,2015-07-31,Q22e,without_children,24
61 to 180 days,53,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,29
61 to 180 days,53,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
61 to 180 days,53,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
181 to 365 days,20,all_persons,2015-07-01,2015-07-31,Q22e,without_children,13
181 to 365 days,20,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,7
181 to 365 days,20,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
181 to 365 days,20,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),13,all_persons,2015-07-01,2015-07-31,Q22e,without_children,13
366-730 days (1-2 years),13,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),13,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
366-730 days (1-2 years),13,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
731 days or more,7,all_persons,2015-07-01,2015-07-31,Q22e,without_children,7
731 days or more,7,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,0
731 days or more,7,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
731 days or more,7,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
Total (persons moved into housing),142,all_persons,2015-07-01,2015-07-31,Q22e,without_children,84
Total (persons moved into housing),142,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,58
Total (persons moved into housing),142,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
Total (persons moved into housing),142,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
Not yet moved into housing,20,all_persons,2015-07-01,2015-07-31,Q22e,without_children,4
Not yet moved into housing,20,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,16
Not yet moved into housing,20,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
Not yet moved into housing,20,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
Data not collected,90,all_persons,2015-07-01,2015-07-31,Q22e,without_children,49
Data not collected,90,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,41
Data not collected,90,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
Data not collected,90,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
Total persons,252,all_persons,2015-07-01,2015-07-31,Q22e,without_children,137
Total persons,252,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,115
Total persons,252,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
Total persons,252,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
7 days or less,20,all_persons,2015-08-01,2015-08-31,Q22e,without_children,15
7 days or less,20,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,5
7 days or less,20,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
7 days or less,20,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2015-08-01,2015-08-31,Q22e,without_children,2
8 to 14 days,6,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,4
8 to 14 days,6,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22e,without_children,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
22 to 30 days,9,all_persons,2015-08-01,2015-08-31,Q22e,without_children,1
22 to 30 days,9,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,8
22 to 30 days,9,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
22 to 30 days,9,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
31 to 60 days,21,all_persons,2015-08-01,2015-08-31,Q22e,without_children,6
31 to 60 days,21,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,15
31 to 60 days,21,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
31 to 60 days,21,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
61 to 180 days,69,all_persons,2015-08-01,2015-08-31,Q22e,without_children,22
61 to 180 days,69,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,47
61 to 180 days,69,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
61 to 180 days,69,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
181 to 365 days,22,all_persons,2015-08-01,2015-08-31,Q22e,without_children,10
181 to 365 days,22,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,12
181 to 365 days,22,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
181 to 365 days,22,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),13,all_persons,2015-08-01,2015-08-31,Q22e,without_children,13
366-730 days (1-2 years),13,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),13,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
366-730 days (1-2 years),13,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
731 days or more,11,all_persons,2015-08-01,2015-08-31,Q22e,without_children,9
731 days or more,11,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,2
731 days or more,11,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
731 days or more,11,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
Total (persons moved into housing),171,all_persons,2015-08-01,2015-08-31,Q22e,without_children,78
Total (persons moved into housing),171,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,93
Total (persons moved into housing),171,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
Total (persons moved into housing),171,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
Not yet moved into housing,19,all_persons,2015-08-01,2015-08-31,Q22e,without_children,5
Not yet moved into housing,19,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,14
Not yet moved into housing,19,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
Not yet moved into housing,19,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
Data not collected,79,all_persons,2015-08-01,2015-08-31,Q22e,without_children,52
Data not collected,79,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,27
Data not collected,79,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
Data not collected,79,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
Total persons,269,all_persons,2015-08-01,2015-08-31,Q22e,without_children,135
Total persons,269,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,134
Total persons,269,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
Total persons,269,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
7 days or less,21,all_persons,2015-09-01,2015-09-30,Q22e,without_children,11
7 days or less,21,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,10
7 days or less,21,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
7 days or less,21,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
8 to 14 days,5,all_persons,2015-09-01,2015-09-30,Q22e,without_children,1
8 to 14 days,5,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,4
8 to 14 days,5,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
8 to 14 days,5,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2015-09-01,2015-09-30,Q22e,without_children,1
15 to 21 days,1,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
22 to 30 days,10,all_persons,2015-09-01,2015-09-30,Q22e,without_children,1
22 to 30 days,10,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,9
22 to 30 days,10,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
22 to 30 days,10,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
31 to 60 days,30,all_persons,2015-09-01,2015-09-30,Q22e,without_children,2
31 to 60 days,30,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,28
31 to 60 days,30,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
