persons_served,total,population,start_date,end_date,question,household_type,count
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2019-12-01,2019-12-31,Q7a,without_children,86
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2019-12-01,2019-12-31,Q7a,with_children_and_adults,51
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2019-12-01,2019-12-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2019-12-01,2019-12-31,Q7a,unknown_household_type,0
Adults,936,all_persons,2020-01-01,2020-01-31,Q7a,without_children,729
Adults,936,all_persons,2020-01-01,2020-01-31,Q7a,with_children_and_adults,203
Adults,936,all_persons,2020-01-01,2020-01-31,Q7a,with_only_children,0
Adults,936,all_persons,2020-01-01,2020-01-31,Q7a,unknown_household_type,4
Children,301,all_persons,2020-01-01,2020-01-31,Q7a,without_children,0
Children,301,all_persons,2020-01-01,2020-01-31,Q7a,with_children_and_adults,288
Children,301,all_persons,2020-01-01,2020-01-31,Q7a,with_only_children,13
Children,301,all_persons,2020-01-01,2020-01-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-01-01,2020-01-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-01-01,2020-01-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-01-01,2020-01-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-01-01,2020-01-31,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2020-01-01,2020-01-31,Q7a,without_children,0
Data Not Collected,8,all_persons,2020-01-01,2020-01-31,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-01-01,2020-01-31,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2020-01-01,2020-01-31,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,150,all_persons,2020-01-01,2020-01-31,Q7a,without_children,92
For PSH and RRH - the total persons served who moved into housing,150,all_persons,2020-01-01,2020-01-31,Q7a,with_children_and_adults,58
For PSH and RRH - the total persons served who moved into housing,150,all_persons,2020-01-01,2020-01-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,150,all_persons,2020-01-01,2020-01-31,Q7a,unknown_household_type,0
Adults,905,all_persons,2020-02-01,2020-02-29,Q7a,without_children,705
Adults,905,all_persons,2020-02-01,2020-02-29,Q7a,with_children_and_adults,196
Adults,905,all_persons,2020-02-01,2020-02-29,Q7a,with_only_children,0
Adults,905,all_persons,2020-02-01,2020-02-29,Q7a,unknown_household_type,4
Children,286,all_persons,2020-02-01,2020-02-29,Q7a,without_children,0
Children,286,all_persons,2020-02-01,2020-02-29,Q7a,with_children_and_adults,273
Children,286,all_persons,2020-02-01,2020-02-29,Q7a,with_only_children,13
Children,286,all_persons,2020-02-01,2020-02-29,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-02-01,2020-02-29,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-02-01,2020-02-29,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-02-01,2020-02-29,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-02-01,2020-02-29,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2020-02-01,2020-02-29,Q7a,without_children,0
Data Not Collected,8,all_persons,2020-02-01,2020-02-29,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-02-01,2020-02-29,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2020-02-01,2020-02-29,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,130,all_persons,2020-02-01,2020-02-29,Q7a,without_children,77
For PSH and RRH - the total persons served who moved into housing,130,all_persons,2020-02-01,2020-02-29,Q7a,with_children_and_adults,53
For PSH and RRH - the total persons served who moved into housing,130,all_persons,2020-02-01,2020-02-29,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,130,all_persons,2020-02-01,2020-02-29,Q7a,unknown_household_type,0
Adults,852,all_persons,2020-03-01,2020-03-31,Q7a,without_children,680
Adults,852,all_persons,2020-03-01,2020-03-31,Q7a,with_children_and_adults,168
Adults,852,all_persons,2020-03-01,2020-03-31,Q7a,with_only_children,0
Adults,852,all_persons,2020-03-01,2020-03-31,Q7a,unknown_household_type,4
Children,251,all_persons,2020-03-01,2020-03-31,Q7a,without_children,0
Children,251,all_persons,2020-03-01,2020-03-31,Q7a,with_children_and_adults,236
Children,251,all_persons,2020-03-01,2020-03-31,Q7a,with_only_children,15
Children,251,all_persons,2020-03-01,2020-03-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-03-01,2020-03-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-03-01,2020-03-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-03-01,2020-03-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-03-01,2020-03-31,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2020-03-01,2020-03-31,Q7a,without_children,0
Data Not Collected,8,all_persons,2020-03-01,2020-03-31,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-03-01,2020-03-31,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2020-03-01,2020-03-31,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,140,all_persons,2020-03-01,2020-03-31,Q7a,without_children,85
For PSH and RRH - the total persons served who moved into housing,140,all_persons,2020-03-01,2020-03-31,Q7a,with_children_and_adults,55
For PSH and RRH - the total persons served who moved into housing,140,all_persons,2020-03-01,2020-03-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,140,all_persons,2020-03-01,2020-03-31,Q7a,unknown_household_type,0
Adults,837,all_persons,2020-04-01,2020-04-30,Q7a,without_children,675
Adults,837,all_persons,2020-04-01,2020-04-30,Q7a,with_children_and_adults,158
Adults,837,all_persons,2020-04-01,2020-04-30,Q7a,with_only_children,0
Adults,837,all_persons,2020-04-01,2020-04-30,Q7a,unknown_household_type,4
Children,239,all_persons,2020-04-01,2020-04-30,Q7a,without_children,0
Children,239,all_persons,2020-04-01,2020-04-30,Q7a,with_children_and_adults,224
Children,239,all_persons,2020-04-01,2020-04-30,Q7a,with_only_children,15
Children,239,all_persons,2020-04-01,2020-04-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-04-01,2020-04-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-04-01,2020-04-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-04-01,2020-04-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-04-01,2020-04-30,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2020-04-01,2020-04-30,Q7a,without_children,0
Data Not Collected,8,all_persons,2020-04-01,2020-04-30,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-04-01,2020-04-30,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2020-04-01,2020-04-30,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,131,all_persons,2020-04-01,2020-04-30,Q7a,without_children,83
For PSH and RRH - the total persons served who moved into housing,131,all_persons,2020-04-01,2020-04-30,Q7a,with_children_and_adults,48
For PSH and RRH - the total persons served who moved into housing,131,all_persons,2020-04-01,2020-04-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,131,all_persons,2020-04-01,2020-04-30,Q7a,unknown_household_type,0
Adults,831,all_persons,2020-05-01,2020-05-31,Q7a,without_children,678
Adults,831,all_persons,2020-05-01,2020-05-31,Q7a,with_children_and_adults,150
Adults,831,all_persons,2020-05-01,2020-05-31,Q7a,with_only_children,0
Adults,831,all_persons,2020-05-01,2020-05-31,Q7a,unknown_household_type,3
Children,233,all_persons,2020-05-01,2020-05-31,Q7a,without_children,0
Children,233,all_persons,2020-05-01,2020-05-31,Q7a,with_children_and_adults,218
Children,233,all_persons,2020-05-01,2020-05-31,Q7a,with_only_children,15
Children,233,all_persons,2020-05-01,2020-05-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2020-05-01,2020-05-31,Q7a,without_children,0
Data Not Collected,8,all_persons,2020-05-01,2020-05-31,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-05-01,2020-05-31,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2020-05-01,2020-05-31,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,119,all_persons,2020-05-01,2020-05-31,Q7a,without_children,84
For PSH and RRH - the total persons served who moved into housing,119,all_persons,2020-05-01,2020-05-31,Q7a,with_children_and_adults,35
For PSH and RRH - the total persons served who moved into housing,119,all_persons,2020-05-01,2020-05-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,119,all_persons,2020-05-01,2020-05-31,Q7a,unknown_household_type,0
Adults,840,all_persons,2020-06-01,2020-06-30,Q7a,without_children,686
Adults,840,all_persons,2020-06-01,2020-06-30,Q7a,with_children_and_adults,151
Adults,840,all_persons,2020-06-01,2020-06-30,Q7a,with_only_children,0
Adults,840,all_persons,2020-06-01,2020-06-30,Q7a,unknown_household_type,3
Children,245,all_persons,2020-06-01,2020-06-30,Q7a,without_children,0
Children,245,all_persons,2020-06-01,2020-06-30,Q7a,with_children_and_adults,230
Children,245,all_persons,2020-06-01,2020-06-30,Q7a,with_only_children,15
Children,245,all_persons,2020-06-01,2020-06-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-06-01,2020-06-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-06-01,2020-06-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-06-01,2020-06-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-06-01,2020-06-30,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2020-06-01,2020-06-30,Q7a,without_children,0
Data Not Collected,8,all_persons,2020-06-01,2020-06-30,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-06-01,2020-06-30,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2020-06-01,2020-06-30,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,125,all_persons,2020-06-01,2020-06-30,Q7a,without_children,83
For PSH and RRH - the total persons served who moved into housing,125,all_persons,2020-06-01,2020-06-30,Q7a,with_children_and_adults,42
For PSH and RRH - the total persons served who moved into housing,125,all_persons,2020-06-01,2020-06-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,125,all_persons,2020-06-01,2020-06-30,Q7a,unknown_household_type,0
Adults,805,all_persons,2020-07-01,2020-07-31,Q7a,without_children,649
Adults,805,all_persons,2020-07-01,2020-07-31,Q7a,with_children_and_adults,153
Adults,805,all_persons,2020-07-01,2020-07-31,Q7a,with_only_children,0
Adults,805,all_persons,2020-07-01,2020-07-31,Q7a,unknown_household_type,3
Children,242,all_persons,2020-07-01,2020-07-31,Q7a,without_children,0
Children,242,all_persons,2020-07-01,2020-07-31,Q7a,with_children_and_adults,227
Children,242,all_persons,2020-07-01,2020-07-31,Q7a,with_only_children,15
Children,242,all_persons,2020-07-01,2020-07-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-07-01,2020-07-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-07-01,2020-07-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-07-01,2020-07-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-07-01,2020-07-31,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2020-07-01,2020-07-31,Q7a,without_children,0
Data Not Collected,8,all_persons,2020-07-01,2020-07-31,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-07-01,2020-07-31,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2020-07-01,2020-07-31,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,144,all_persons,2020-07-01,2020-07-31,Q7a,without_children,90
For PSH and RRH - the total persons served who moved into housing,144,all_persons,2020-07-01,2020-07-31,Q7a,with_children_and_adults,54
For PSH and RRH - the total persons served who moved into housing,144,all_persons,2020-07-01,2020-07-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,144,all_persons,2020-07-01,2020-07-31,Q7a,unknown_household_type,0
Adults,802,all_persons,2020-08-01,2020-08-31,Q7a,without_children,651
Adults,802,all_persons,2020-08-01,2020-08-31,Q7a,with_children_and_adults,148
Adults,802,all_persons,2020-08-01,2020-08-31,Q7a,with_only_children,0
Adults,802,all_persons,2020-08-01,2020-08-31,Q7a,unknown_household_type,3
Children,230,all_persons,2020-08-01,2020-08-31,Q7a,without_children,0
Children,230,all_persons,2020-08-01,2020-08-31,Q7a,with_children_and_adults,215
Children,230,all_persons,2020-08-01,2020-08-31,Q7a,with_only_children,15
Children,230,all_persons,2020-08-01,2020-08-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q7a,without_children,0
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2020-08-01,2020-08-31,Q7a,without_children,85
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2020-08-01,2020-08-31,Q7a,with_children_and_adults,49
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2020-08-01,2020-08-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2020-08-01,2020-08-31,Q7a,unknown_household_type,0
Adults,837,all_persons,2020-09-01,2020-09-30,Q7a,without_children,676
Adults,837,all_persons,2020-09-01,2020-09-30,Q7a,with_children_and_adults,158
Adults,837,all_persons,2020-09-01,2020-09-30,Q7a,with_only_children,0
Adults,837,all_persons,2020-09-01,2020-09-30,Q7a,unknown_household_type,3
Children,245,all_persons,2020-09-01,2020-09-30,Q7a,without_children,0
Children,245,all_persons,2020-09-01,2020-09-30,Q7a,with_children_and_adults,230
Children,245,all_persons,2020-09-01,2020-09-30,Q7a,with_only_children,15
Children,245,all_persons,2020-09-01,2020-09-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2020-09-01,2020-09-30,Q7a,without_children,0
Data Not Collected,8,all_persons,2020-09-01,2020-09-30,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-09-01,2020-09-30,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2020-09-01,2020-09-30,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,143,all_persons,2020-09-01,2020-09-30,Q7a,without_children,90
For PSH and RRH - the total persons served who moved into housing,143,all_persons,2020-09-01,2020-09-30,Q7a,with_children_and_adults,53
For PSH and RRH - the total persons served who moved into housing,143,all_persons,2020-09-01,2020-09-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,143,all_persons,2020-09-01,2020-09-30,Q7a,unknown_household_type,0
Adults,868,all_persons,2020-10-01,2020-10-31,Q7a,without_children,706
Adults,868,all_persons,2020-10-01,2020-10-31,Q7a,with_children_and_adults,158
Adults,868,all_persons,2020-10-01,2020-10-31,Q7a,with_only_children,0
Adults,868,all_persons,2020-10-01,2020-10-31,Q7a,unknown_household_type,4
Children,256,all_persons,2020-10-01,2020-10-31,Q7a,without_children,0
Children,256,all_persons,2020-10-01,2020-10-31,Q7a,with_children_and_adults,240
Children,256,all_persons,2020-10-01,2020-10-31,Q7a,with_only_children,16
Children,256,all_persons,2020-10-01,2020-10-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-10-01,2020-10-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-10-01,2020-10-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-10-01,2020-10-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-10-01,2020-10-31,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2020-10-01,2020-10-31,Q7a,without_children,0
Data Not Collected,9,all_persons,2020-10-01,2020-10-31,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2020-10-01,2020-10-31,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2020-10-01,2020-10-31,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,141,all_persons,2020-10-01,2020-10-31,Q7a,without_children,90
For PSH and RRH - the total persons served who moved into housing,141,all_persons,2020-10-01,2020-10-31,Q7a,with_children_and_adults,51
For PSH and RRH - the total persons served who moved into housing,141,all_persons,2020-10-01,2020-10-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,141,all_persons,2020-10-01,2020-10-31,Q7a,unknown_household_type,0
Adults,937,all_persons,2020-11-01,2020-11-30,Q7a,without_children,771
Adults,937,all_persons,2020-11-01,2020-11-30,Q7a,with_children_and_adults,162
Adults,937,all_persons,2020-11-01,2020-11-30,Q7a,with_only_children,0
Adults,937,all_persons,2020-11-01,2020-11-30,Q7a,unknown_household_type,4
Children,258,all_persons,2020-11-01,2020-11-30,Q7a,without_children,0
Children,258,all_persons,2020-11-01,2020-11-30,Q7a,with_children_and_adults,242
Children,258,all_persons,2020-11-01,2020-11-30,Q7a,with_only_children,16
Children,258,all_persons,2020-11-01,2020-11-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-11-01,2020-11-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-11-01,2020-11-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-11-01,2020-11-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-11-01,2020-11-30,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2020-11-01,2020-11-30,Q7a,without_children,0
Data Not Collected,9,all_persons,2020-11-01,2020-11-30,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2020-11-01,2020-11-30,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2020-11-01,2020-11-30,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2020-11-01,2020-11-30,Q7a,without_children,95
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2020-11-01,2020-11-30,Q7a,with_children_and_adults,42
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2020-11-01,2020-11-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2020-11-01,2020-11-30,Q7a,unknown_household_type,0
Adults,954,all_persons,2020-12-01,2020-12-31,Q7a,without_children,779
Adults,954,all_persons,2020-12-01,2020-12-31,Q7a,with_children_and_adults,171
Adults,954,all_persons,2020-12-01,2020-12-31,Q7a,with_only_children,0
Adults,954,all_persons,2020-12-01,2020-12-31,Q7a,unknown_household_type,4
Children,262,all_persons,2020-12-01,2020-12-31,Q7a,without_children,0
Children,262,all_persons,2020-12-01,2020-12-31,Q7a,with_children_and_adults,246
Children,262,all_persons,2020-12-01,2020-12-31,Q7a,with_only_children,16
Children,262,all_persons,2020-12-01,2020-12-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-12-01,2020-12-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-12-01,2020-12-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-12-01,2020-12-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-12-01,2020-12-31,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2020-12-01,2020-12-31,Q7a,without_children,0
Data Not Collected,9,all_persons,2020-12-01,2020-12-31,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2020-12-01,2020-12-31,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2020-12-01,2020-12-31,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2020-12-01,2020-12-31,Q7a,without_children,93
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2020-12-01,2020-12-31,Q7a,with_children_and_adults,49
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2020-12-01,2020-12-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2020-12-01,2020-12-31,Q7a,unknown_household_type,0
Adults,981,all_persons,2021-01-01,2021-01-31,Q7a,without_children,806
Adults,981,all_persons,2021-01-01,2021-01-31,Q7a,with_children_and_adults,171
Adults,981,all_persons,2021-01-01,2021-01-31,Q7a,with_only_children,0
Adults,981,all_persons,2021-01-01,2021-01-31,Q7a,unknown_household_type,4
Children,257,all_persons,2021-01-01,2021-01-31,Q7a,without_children,0
Children,257,all_persons,2021-01-01,2021-01-31,Q7a,with_children_and_adults,240
Children,257,all_persons,2021-01-01,2021-01-31,Q7a,with_only_children,17
Children,257,all_persons,2021-01-01,2021-01-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q7a,unknown_household_type,1
Data Not Collected,10,all_persons,2021-01-01,2021-01-31,Q7a,without_children,0
Data Not Collected,10,all_persons,2021-01-01,2021-01-31,Q7a,with_children_and_adults,0
Data Not Collected,10,all_persons,2021-01-01,2021-01-31,Q7a,with_only_children,0
Data Not Collected,10,all_persons,2021-01-01,2021-01-31,Q7a,unknown_household_type,10
For PSH and RRH - the total persons served who moved into housing,139,all_persons,2021-01-01,2021-01-31,Q7a,without_children,86
For PSH and RRH - the total persons served who moved into housing,139,all_persons,2021-01-01,2021-01-31,Q7a,with_children_and_adults,53
For PSH and RRH - the total persons served who moved into housing,139,all_persons,2021-01-01,2021-01-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,139,all_persons,2021-01-01,2021-01-31,Q7a,unknown_household_type,0
Adults,928,all_persons,2021-02-01,2021-02-28,Q7a,without_children,762
Adults,928,all_persons,2021-02-01,2021-02-28,Q7a,with_children_and_adults,162
Adults,928,all_persons,2021-02-01,2021-02-28,Q7a,with_only_children,0
Adults,928,all_persons,2021-02-01,2021-02-28,Q7a,unknown_household_type,4
Children,264,all_persons,2021-02-01,2021-02-28,Q7a,without_children,0
Children,264,all_persons,2021-02-01,2021-02-28,Q7a,with_children_and_adults,247
Children,264,all_persons,2021-02-01,2021-02-28,Q7a,with_only_children,17
Children,264,all_persons,2021-02-01,2021-02-28,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-02-01,2021-02-28,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-02-01,2021-02-28,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-02-01,2021-02-28,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-02-01,2021-02-28,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2021-02-01,2021-02-28,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-02-01,2021-02-28,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-02-01,2021-02-28,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-02-01,2021-02-28,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,128,all_persons,2021-02-01,2021-02-28,Q7a,without_children,86
For PSH and RRH - the total persons served who moved into housing,128,all_persons,2021-02-01,2021-02-28,Q7a,with_children_and_adults,42
For PSH and RRH - the total persons served who moved into housing,128,all_persons,2021-02-01,2021-02-28,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,128,all_persons,2021-02-01,2021-02-28,Q7a,unknown_household_type,0
Adults,926,all_persons,2021-03-01,2021-03-31,Q7a,without_children,764
Adults,926,all_persons,2021-03-01,2021-03-31,Q7a,with_children_and_adults,158
Adults,926,all_persons,2021-03-01,2021-03-31,Q7a,with_only_children,0
Adults,926,all_persons,2021-03-01,2021-03-31,Q7a,unknown_household_type,4
Children,265,all_persons,2021-03-01,2021-03-31,Q7a,without_children,0
Children,265,all_persons,2021-03-01,2021-03-31,Q7a,with_children_and_adults,244
Children,265,all_persons,2021-03-01,2021-03-31,Q7a,with_only_children,21
Children,265,all_persons,2021-03-01,2021-03-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-03-01,2021-03-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-03-01,2021-03-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-03-01,2021-03-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-03-01,2021-03-31,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2021-03-01,2021-03-31,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-03-01,2021-03-31,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-03-01,2021-03-31,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-03-01,2021-03-31,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2021-03-01,2021-03-31,Q7a,without_children,89
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2021-03-01,2021-03-31,Q7a,with_children_and_adults,40
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2021-03-01,2021-03-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2021-03-01,2021-03-31,Q7a,unknown_household_type,0
Adults,896,all_persons,2021-04-01,2021-04-30,Q7a,without_children,739
Adults,896,all_persons,2021-04-01,2021-04-30,Q7a,with_children_and_adults,153
Adults,896,all_persons,2021-04-01,2021-04-30,Q7a,with_only_children,0
Adults,896,all_persons,2021-04-01,2021-04-30,Q7a,unknown_household_type,4
