non_cash_benefits,population,start_date,end_date,question,status,count
TANF Transportation Services,chronically_homeless,2015-11-01,2015-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2015-11-01,2015-11-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2015-11-01,2015-11-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2015-11-01,2015-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2015-11-01,2015-11-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2015-11-01,2015-11-30,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2015-11-01,2015-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Other Source,chronically_homeless,2015-11-01,2015-11-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_start,13
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Other Source,chronically_homeless,2015-12-01,2015-12-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_start,16
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Other Source,chronically_homeless,2016-01-01,2016-01-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_start,19
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Other Source,chronically_homeless,2016-02-01,2016-02-29,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_start,19
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Other Source,chronically_homeless,2016-03-01,2016-03-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_start,18
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_start,1
TANF Child Care Services,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_exit_for_leavers,1
TANF Transportation Services,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Other Source,chronically_homeless,2016-04-01,2016-04-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_start,15
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_exit_for_leavers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2016-05-01,2016-05-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_start,17
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_exit_for_leavers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2016-06-01,2016-06-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-07-01,2016-07-31,Q26h,benefit_at_start,18
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-07-01,2016-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-07-01,2016-07-31,Q26h,benefit_at_exit_for_leavers,0
