non_cash_benefits,population,start_date,end_date,question,status,count
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_exit_for_leavers,8
TANF Child Care Services,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_start,3
TANF Child Care Services,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_start,2
TANF Transportation Services,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_exit_for_leavers,1
Other TANF-Funded Services,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_start,2
Other TANF-Funded Services,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_exit_for_leavers,1
Other Source,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_start,4
Other Source,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,14
Other Source,all_persons,2015-12-01,2015-12-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_start,136
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,17
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_exit_for_leavers,28
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_start,18
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_exit_for_leavers,7
TANF Child Care Services,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_start,2
TANF Child Care Services,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_exit_for_leavers,1
TANF Transportation Services,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_start,1
TANF Transportation Services,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_start,1
Other TANF-Funded Services,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_start,5
Other Source,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,14
Other Source,all_persons,2016-01-01,2016-01-31,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_start,131
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,16
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_exit_for_leavers,40
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_start,13
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_exit_for_leavers,3
TANF Child Care Services,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_start,1
TANF Child Care Services,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_start,1
TANF Transportation Services,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_start,2
Other TANF-Funded Services,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_start,4
Other Source,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,13
Other Source,all_persons,2016-02-01,2016-02-29,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_start,120
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,17
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_exit_for_leavers,34
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_start,20
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_exit_for_leavers,4
TANF Child Care Services,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_start,1
TANF Child Care Services,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_start,1
TANF Transportation Services,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_start,2
Other TANF-Funded Services,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_start,4
Other Source,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,12
Other Source,all_persons,2016-03-01,2016-03-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_start,115
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,18
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_exit_for_leavers,27
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_start,23
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_exit_for_leavers,9
TANF Child Care Services,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_start,2
TANF Child Care Services,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_exit_for_leavers,1
TANF Transportation Services,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_start,1
TANF Transportation Services,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_start,3
Other TANF-Funded Services,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_start,5
Other Source,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,13
Other Source,all_persons,2016-04-01,2016-04-30,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_start,111
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,18
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_exit_for_leavers,24
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_start,19
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_exit_for_leavers,5
TANF Child Care Services,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_start,1
TANF Child Care Services,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_start,1
TANF Transportation Services,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_start,3
Other TANF-Funded Services,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_exit_for_leavers,1
Other Source,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_start,10
Other Source,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,12
Other Source,all_persons,2016-05-01,2016-05-31,Q20a,benefit_at_exit_for_leavers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_start,116
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,17
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_exit_for_leavers,33
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_start,18
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_exit_for_leavers,4
TANF Child Care Services,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_start,2
TANF Child Care Services,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_start,1
TANF Transportation Services,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_exit_for_leavers,1
Other TANF-Funded Services,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_start,2
Other TANF-Funded Services,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_exit_for_leavers,1
Other Source,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_start,8
Other Source,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,12
Other Source,all_persons,2016-06-01,2016-06-30,Q20a,benefit_at_exit_for_leavers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_start,124
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,17
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_exit_for_leavers,18
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_start,19
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_exit_for_leavers,6
TANF Child Care Services,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_start,2
TANF Child Care Services,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_exit_for_leavers,1
TANF Transportation Services,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_start,1
Other TANF-Funded Services,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_start,9
Other Source,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,12
Other Source,all_persons,2016-07-01,2016-07-31,Q20a,benefit_at_exit_for_leavers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_start,152
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,15
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_exit_for_leavers,32
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_start,15
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_exit_for_leavers,4
TANF Child Care Services,all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_start,1
TANF Child Care Services,all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2016-08-01,2016-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
